UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
Watcher.Guru,@WatcherGuru,2022-03-24T14:35:58.000Z,"Watcher.Guru
@WatcherGuru
·
24 Mar","BREAKING: Bank of England announces the development of a regulatory framework for #Bitcoin and #cryptocurrency.
326
674
3,135",,326,674,"3,135",[],https://twitter.com/WatcherGuru/status/1507003295021293571
MoonKing,@MoonKing___,2022-03-24T13:45:51.000Z,"MoonKing
@MoonKing___
·
24 Mar","$MELOS looks bullish in the coming days! I expect an upside soon! 

The #Melos platform allows artists to record their internal music stream on trackable NFTs and recorded forever on blockchain! 

You can buy it on MEXC Global before it goes up! 
mexc.com
MEXC | Bitcoin Trading Platform_Ethereum_Litecoin Price Real-time Quotes
MEXC Exchange is the world’s first user-friendly digital asset service provider, providing real-time prices of crypto tokens such as Bitcoin BTC, Litecoin LTC, and Ethereum ETH. It has hundreds of...
15
93
257",🌙 👑 📈 💎 🚀,15,93,257,['https://pbs.twimg.com/card_img/1505165057222656007/AZwsWPiv?format=png&name=240x240'],https://twitter.com/MoonKing___/status/1506990681373425664
Bitcoin Magazine,@BitcoinMagazine,2022-03-24T20:46:08.000Z,"Bitcoin Magazine
@BitcoinMagazine
·
25 Mar","Russia is the #1 natural gas exporter in the world, and they're open to accepting #bitcoin for it. 
428
910
5,523",,428,910,"5,523",[],https://twitter.com/BitcoinMagazine/status/1507096449015812103
Blockworks,@Blockworks_,2022-03-24T13:26:44.000Z,"Blockworks
@Blockworks_
·
24 Mar","NEW: 21,000+ people can now pay their city bills in #Bitcoin and crypto in Portsmouth, New Hampshire
120
289
1,522",,120,289,"1,522",['https://pbs.twimg.com/media/FOnjlbmXsAQpFsK?format=jpg&name=small'],https://twitter.com/Blockworks_/status/1506985869219094529
Blockworks,@Blockworks_,2022-03-24T20:59:32.000Z,"Blockworks
@Blockworks_
·
25 Mar","1 year ago you could buy a Tesla with #Bitcoin 

When again 
@elonmusk
? 

C: 
@LilMoonLambo
300
475
4,101",,300,475,"4,101",['https://pbs.twimg.com/media/FOpLQs-WQA0hGLv?format=jpg&name=small'],https://twitter.com/Blockworks_/status/1507099819482955780
ςℝ𝔂ρᵗ𝐨 D₄ₘᵤₛ Ṅ̴͉̖̙̙̄͒̆̇͘̕̕͜B̴̌̽̉͘͘T,@CryptoNostrada9,2022-03-24T13:07:59.000Z,"ςℝ𝔂ρᵗ𝐨 D₄ₘᵤₛ Ṅ̴͉̖̙̙̄͒̆̇͘̕̕͜B̴̌̽̉͘͘T
@CryptoNostrada9
·
24 Mar"," WHAT GEMS ARE YOU BUYING TODAY?
Please, Comment , Like, Follow and RT.  Show me some Love  
@1goonrich
 @NayibBukeleNBT
 #100xgem #1000xgem #Bitcoin #altcoin #altcoins #memecoin #cryptocurrency #cryptocurrencies
40
33
45",💎 💎 💭 👍 ❤ ❤,40,33,45,[],https://twitter.com/CryptoNostrada9/status/1506981150669127681
Master,@Master22227388,2022-03-24T19:58:55.000Z,"Master
@Master22227388
·
25 Mar","#BitcoinButton  #Binance The world's first widely accepted cryptocurrency is bitcoin.
1
1",,,1,1,['https://pbs.twimg.com/media/FOo9bLdXoAMFnOe?format=jpg&name=900x900'],https://twitter.com/Master22227388/status/1507084567534092296
Crypto God,@GodReviews_,2022-03-24T14:09:12.000Z,"Crypto God
@GodReviews_
·
24 Mar","If you can’t hold, you won’t be rich.
#bitcoin
97
98
132",🐋,97,98,132,[],https://twitter.com/GodReviews_/status/1506996557475893256
Edris,@TradingRage,2022-03-24T18:06:49.000Z,"Edris
@TradingRage
·
24 Mar","Who is accumulating #Bitcoin ; whales or retail? 

1. Determining which group of entities are accumulating/distributing proves to be very helpful for mid-term to long-term investing.

I would like to hear your opinion. Retweets would also be appreciated!
10
113
210",💀,10,113,210,"['https://pbs.twimg.com/media/FOohCXeXoAIv9lu?format=jpg&name=small', 'https://pbs.twimg.com/media/FOohCXdWUAoOTCy?format=jpg&name=small']",https://twitter.com/TradingRage/status/1507056356787957773
High Pixels #NFTcommunity,@traingiveaway,2022-03-24T13:48:40.000Z,"High Pixels #NFTcommunity
@traingiveaway
·
24 Mar","Giving away NFT from my collection.

To win:                      
1. Follow Me
2. Like and Retweet  
3. Drop your wallet address

 #NFTcollection #giveaway #NFTGiveaways #opensea #Giveaways #NFTCommunity #Airdrop #ad #Bitcoin  #Binance
170
153
176",✅ ✅,170,153,176,['https://pbs.twimg.com/media/FOnorrkXEAoE836?format=jpg&name=360x360'],https://twitter.com/traingiveaway/status/1506991391498461195
Crypto Rover,@rovercrc,2022-03-24T20:45:00.000Z,"Crypto Rover
@rovercrc
·
25 Mar","If #Bitcoin goes 10x 

#Altcoins go 100x
533
344
2,810",,533,344,"2,810",[],https://twitter.com/rovercrc/status/1507096162712502291
Ash WSB,@ashwsbreal,2022-03-24T18:53:32.000Z,"Ash WSB
@ashwsbreal
·
24 Mar","I’m long on #Bitcoin since 2015
105
85
438",,105,85,438,[],https://twitter.com/ashwsbreal/status/1507068110859378694
That Martini Guy ₿,@MartiniGuyYT,2022-03-24T16:54:51.000Z,"That Martini Guy ₿
@MartiniGuyYT
·
24 Mar","#BITCOIN FUNDING RATES ARE VERY NEGATIVE 

SHORT SQUEEZE TO $47,000 IS POSSIBLE 
119
91
1,018",🚨 📈,119,91,"1,018",[],https://twitter.com/MartiniGuyYT/status/1507038244202070017
Dennis Porter,@Dennis_Porter_,2022-03-24T19:55:58.000Z,"Dennis Porter
@Dennis_Porter_
·
25 Mar","If you think #Bitcoin can’t go to $10,000,000 per coin it’s because you haven’t calculated in nation state and central bank adoption.
167
259
2,134",,167,259,"2,134",[],https://twitter.com/Dennis_Porter_/status/1507083822394851335
Jason A. Williams,@GoingParabolic,2022-03-24T18:30:48.000Z,"Jason A. Williams
@GoingParabolic
·
24 Mar","Jack Mallers for President. I choose passion, hard work and conviction every time! 
@jackmallers
 #Bitcoin.
53
55
951",🦍,53,55,951,[],https://twitter.com/GoingParabolic/status/1507062389900034052
Pomp,@APompliano,2022-03-24T18:49:44.000Z,"Pomp
@APompliano
·
24 Mar","Multiple countries are acquiring bitcoin and there are still people who are bearish 
405
454
4,685",🌪 🤯,405,454,"4,685",[],https://twitter.com/APompliano/status/1507067154511937548
Bitcoin = Freedom,@Bitcoin_Norway,2022-03-24T19:38:40.000Z,"Bitcoin = Freedom
@Bitcoin_Norway
·
25 Mar","People that understand #bitcoin will not sell it ever.
190
203
2,034",🟠,190,203,"2,034",[],https://twitter.com/Bitcoin_Norway/status/1507079471798571019
David Gokhshtein,@davidgokhshtein,2022-03-24T19:33:19.000Z,"David Gokhshtein
@davidgokhshtein
·
25 Mar","A lot of corporate companies jumping into #bitcoin and #cryptocurrencies in general. 

Welcome.
140
61
449",,140,61,449,[],https://twitter.com/davidgokhshtein/status/1507078125452210187
PayBoltArmy,@PayBoltArmy,2022-03-24T14:59:05.000Z,"PayBoltArmy
@PayBoltArmy
·
24 Mar","Let's Go #PayBoltArmy 

Install #PayBolt App . 
Give Review 5 

#PaymentGateway #web3 #Crypto
#Bitcoin #SHIBA #ETH
36
66
146",🔥,36,66,146,['https://pbs.twimg.com/media/FOn4yfiaMAIqvpj?format=jpg&name=small'],https://twitter.com/PayBoltArmy/status/1507009109157036041
MMCrypto,@MMCrypto,2022-03-24T17:21:45.000Z,"MMCrypto
@MMCrypto
·
24 Mar","Did anyone manage to buy #bitcoin  under 40k?
920
231
3,891",,920,231,"3,891",[],https://twitter.com/MMCrypto/status/1507045015582912525
KSICRYPTO,@ksicrypto,2022-03-24T16:36:47.000Z,"KSICRYPTO
@ksicrypto
·
24 Mar","Bitcoin is trolling us. 20k incoming
1,250
894
10.5K",,"1,250",894,10.5K,[],https://twitter.com/ksicrypto/status/1507033697408724995
Bitcoin Archive,@BTC_Archive,2022-03-24T13:49:51.000Z,"Bitcoin Archive
@BTC_Archive
·
24 Mar","BREAKING: Russia considering energy sales to 'friendly' nations in #Bitcoin
472
1,652
9,597",🗄 🚀 🌔 💥,472,"1,652","9,597",[],https://twitter.com/BTC_Archive/status/1506991688425869333
MMCrypto,@MMCrypto,2022-03-24T20:52:45.000Z,"MMCrypto
@MMCrypto
·
25 Mar","The year is 2030. You’ve slept in a coma for 8 years. Bitcoin is at $5 Million. What’s the first thing that you do?
4,585
936
8,396",,"4,585",936,"8,396",[],https://twitter.com/MMCrypto/status/1507098113621770248
Brittany Rears,@fire_yer_boss,2022-03-24T16:02:05.000Z,"Brittany Rears
@fire_yer_boss
·
24 Mar","#freemoney #btc #ltc #doge I’m earning money by completing tasks like testing apps or playing games on https://freecash.com/r/brittanyrears. If you sign up through my link you can open a free case and win up to $250.
freecash.com
Freecash: Free Cash, PayPal, Bitcoin & more! | Freecash.com
The Fastest Growing website to make money online from anywhere. Only tested & verified tasks. Instant withdrawals. PayPal, Bitcoin, VISA & much more.
1
2
3",,1,2,3,['https://pbs.twimg.com/card_img/1505490224427716609/Wn7lgP34?format=png&name=small'],https://twitter.com/fire_yer_boss/status/1507024965492789248
IncomeSharks,@IncomeSharks,2022-03-24T20:03:52.000Z,"IncomeSharks
@IncomeSharks
·
25 Mar","Quick video summary of how I use OBV and SuperTrend to catch local bottoms on #Bitcoin
youtube.com
Catching good entries using OBV and SuperTrend
In this video I show you how I use OBV downtrend reversals with supertrend confluence to catch some amazing entries. This has been back tested a lot and seem...
72
102
541",,72,102,541,['https://pbs.twimg.com/card_img/1507085659428642818/mASkcLiF?format=jpg&name=240x240'],https://twitter.com/IncomeSharks/status/1507085813368045576
Crypto Bandz,@cryptoBandzz,2022-03-24T23:20:00.000Z,"Crypto Bandz
@cryptoBandzz
·
25 Mar","Real talk though, if countries start trading oil and gas for #bitcoin and Yuan then the Petro Dollar is screwed.
6
9
57",,6,9,57,[],https://twitter.com/cryptoBandzz/status/1507135169416753152
Pako,@ecashturkey,2022-03-24T17:09:31.000Z,"Pako
@ecashturkey
·
24 Mar","Bitcoin and XEC in the image.

time is precious don't waste it

XEC is growing like a baby.

#XEC $XEC #eCash #eCashArmy #bluegold #killthezero
1
6
49",,1,6,49,['https://pbs.twimg.com/media/FOoWppLXIAcEFmX?format=jpg&name=small'],https://twitter.com/ecashturkey/status/1507041933339897863
MultiVAC FANS | MTV,@MultiVAC_FANS,2022-03-24T23:33:51.000Z,"MultiVAC FANS | MTV
@MultiVAC_FANS
·
25 Mar","The numbers don't lie

#Multivac $MTV #MTV #Coinbase #cryptocurrency #Bitcoin
Tiago Luís
@tiagoluis23
 · 25 Mar
In 5 months the number of wallets staking $MTV increase more than 644%

We also went from 3B to 4.4B MTV Staked (+46%)

Recently we saw a new whale joining the movement staking more than 100M $MTV 

@MultiVAC_Global #crypto #mtv #eth #btc #bnb
3
28
91",🧐 🤫 🔥 🔥 🔥 🔥 🔥,3,28,91,"['https://pbs.twimg.com/profile_images/1493323238981648391/J4pxEwQi_mini.jpg', 'https://pbs.twimg.com/media/FOpn0QOX0A0ilhM?format=jpg&name=small']",https://twitter.com/MultiVAC_FANS/status/1507138656531849218
Moch Akbar Azzihad M,@dailyabay,2022-03-24T17:26:33.000Z,"Moch Akbar Azzihad M
@dailyabay
·
24 Mar","#Bitcoin will be reach $50k this month ?
9
15
28",,9,15,28,[],https://twitter.com/dailyabay/status/1507046222439542785
Jason A. Williams,@GoingParabolic,2022-03-24T20:15:37.000Z,"Jason A. Williams
@GoingParabolic
·
25 Mar","If you run an Oil and Gas company and don’t mine #Bitcoin HFSP.
47
57
708",🦍,47,57,708,[],https://twitter.com/GoingParabolic/status/1507088767827558403
Rekt Capital,@rektcapital,2022-03-24T15:34:59.000Z,"Rekt Capital
@rektcapital
·
24 Mar","#BTC is breaking out from the Weekly Ascending Triangle

$BTC #Crypto #Bitcoin
47
68
588",,47,68,588,['https://pbs.twimg.com/media/FOoA4GoVEAcrSdp?format=jpg&name=small'],https://twitter.com/rektcapital/status/1507018143947902994
Lucho Poletti,@LuchoPoletti,2022-03-24T21:13:03.000Z,"Lucho Poletti
@LuchoPoletti
·
25 Mar","Giving away a signed #Bitcoin art print from http://luchopoletti.com 

To win this 'The Satoshi Experience' print:
• Like & Share this tweet
• Follow 
@LuchoPoletti
 & 
@luchopolettiart
  

Winner will be drawn Tuesday, March 29th
123
404
553",,123,404,553,['https://pbs.twimg.com/media/FOpOOqRWQAIX6Cr?format=jpg&name=small'],https://twitter.com/LuchoPoletti/status/1507103223957577728
Crypto Culture,@realcryptohippy,2022-03-24T13:00:03.000Z,"Crypto Culture
@realcryptohippy
·
24 Mar","Are you Team Bitcoin #BTC?

Or

Are you Team Altcoin? #ALT?

Leave your thoughts below 
28
52
96",👇,28,52,96,['https://pbs.twimg.com/media/FOkyWhyaQAIAMJ2?format=png&name=small'],https://twitter.com/realcryptohippy/status/1506979154452905990
Crypto Dad,@cryptodad4x,2022-03-24T17:30:14.000Z,"Crypto Dad
@cryptodad4x
·
24 Mar","Here a good array of crypto coins to tuck away in your knowledge bank incase you were unfamiliar with them.
#crypto #cryptocurrency #cryptonews ⁦
@cryptodad4x
⁩
instagram.com
Bitcoin | Cryptocurrency (@bitcoinpricedaily) • Instagram photo
2",,,,2,['https://pbs.twimg.com/card_img/1508529882287988737/nd5c28LW?format=jpg&name=240x240'],https://twitter.com/cryptodad4x/status/1507047147245428743
SOL S8NS,@SOLS8N,2022-03-24T23:00:01.000Z,"SOL S8NS
@SOLS8N
·
25 Mar","200$ Giveaway! 

2 winners of 1 #Solana each!

Rules are simple:

1. Retweet
2. Follow 
@SOLS8N
 
3. Tag 3 people!  

Thank you so much for 2500 followers! 

Winners announced in 24 hours! 

#NFT #NFTGiveaways #SolanaNFT #Eth #NFTCommunity #Bitcoin #Giveaway #SolanaNFTs #Whitelist
618
658
616",,618,658,616,[],https://twitter.com/SOLS8N/status/1507130143076020228
Gokhshtein Media,@gokhshteinmedia,2022-03-24T23:01:17.000Z,"Gokhshtein Media
@gokhshteinmedia
·
25 Mar","Community Trivia Night! Win BTC! #Bitcoin
25 Mar· Gokhshtein Media·1:04:43
Join @BabesCryptoland for ""Community Trivia Night"". Win $50 #Bitcoin
+8
Play recording
1
3
10",🥷 🥷,1,3,10,"['https://pbs.twimg.com/profile_images/1475548640886374400/y81nPCb0_normal.jpg', 'https://pbs.twimg.com/profile_images/1508610121047449600/5DXFNg1-_normal.jpg', 'https://pbs.twimg.com/profile_images/1508332075065090052/T249OOVq_mini.jpg']",https://twitter.com/gokhshteinmedia/status/1507130461029498880
Monopolyman,@monopolieman,2022-03-24T16:15:55.000Z,"Monopolyman
@monopolieman
·
24 Mar","Thank you 
@minionspixelNFT
 for this cool Pixel NFT of Loki!! Really appreciate it! Great project! #pixels #pixelnft #nftart #nft #pixelart #loki #cryptoart #bitcoin #ethereum
GIF
2
3
6",,2,3,6,[],https://twitter.com/monopolieman/status/1507028447062806537
Thurmometer,@SBrenna97520621,2022-03-24T18:28:18.000Z,"Thurmometer
@SBrenna97520621
·
24 Mar","- #Crypto & #BTC adoption is accelerating

- 
@Netcoins
 is the oldest crypto exchange in #Canada and is a publicly traded, fully licensed broker

- #Netcoins is the only exchange available that shares a parent company with #blockchain forensics experts
cryptonews.com
Buy Bitcoin with Netcoins.ca
3
1
12",,3,1,12,['https://pbs.twimg.com/card_img/1507302998375952384/1i2wXoU4?format=jpg&name=small'],https://twitter.com/SBrenna97520621/status/1507061763203747849
Terse.,@Terse_tech,2022-03-24T15:45:57.000Z,"Terse.
@Terse_tech
·
24 Mar","A proposed change that would require #crypto exchanges to register with the SEC may be key to future approvals, two analysts said.
coindesk.com
Spot Bitcoin ETFs Could See Approvals in 2023: Bloomberg Intelligence
A proposed change that would require crypto exchanges to register with the SEC may be key to future approvals, two analysts wrote.
1
2",,,1,2,['https://pbs.twimg.com/card_img/1506628729648283653/U10wxZYA?format=jpg&name=small'],https://twitter.com/Terse_tech/status/1507020906207449088
thebullishbear,@Bullish__bear,2022-03-24T17:44:29.000Z,"thebullishbear
@Bullish__bear
·
24 Mar","Let's welcome to the family my newest #Hashmasks, ""A chinese bitcoin miner""
7
1
34",,7,1,34,['https://pbs.twimg.com/media/FOoeha6WYAYuEBd?format=jpg&name=small'],https://twitter.com/Bullish__bear/status/1507050733983744003
Alexander Ellefsen,@4lexEllefsen,2022-03-24T18:43:52.000Z,"Alexander Ellefsen
@4lexEllefsen
·
24 Mar","You literally cant make this stuff up: 
Rampant inflation got you down?  Don't worry: Democrats are here to help!  They proposed a bill that would give every American $100 each month to help offset the scourge of rapidly rising inflation.   Opt-out before it's to late #Bitcoin
7
20",,7,,20,[],https://twitter.com/4lexEllefsen/status/1507065680151126031
That Martini Guy ₿,@MartiniGuyYT,2022-03-24T15:48:37.000Z,"That Martini Guy ₿
@MartiniGuyYT
·
24 Mar","#BITCOIN IS BULLISH 
349
291
2,769",🚀,349,291,"2,769",[],https://twitter.com/MartiniGuyYT/status/1507021577665368068
uJACK_ NFTs,@m_umair2002,2022-03-24T14:16:10.000Z,"uJACK_ NFTs
@m_umair2002
·
24 Mar","Giving away my NFTs from my collection.
2 Winners   -  24 hours 

To win:                      
1. Follow Me
2. Like and Retweet  
3. Drop your wallet address

 #NFTcollection #giveaway #NFTGiveaways #opensea #Giveaways #NFTCommunity #Airdrop #ad #Bitcoin #Binance
83
83
87",🎯 🏆 ⌛ ✅ ✅,83,83,87,"['https://pbs.twimg.com/media/FOnu-GvUYAIVSoI?format=jpg&name=small', 'https://pbs.twimg.com/media/FOnu-ZlVgAIOxLi?format=jpg&name=360x360']",https://twitter.com/m_umair2002/status/1506998308409159686
Juliette Isanogle,@JulietteIsanog1,2022-03-25T16:11:21.000Z,"Juliette Isanogle
@JulietteIsanog1
·
25 Mar","LOOK HOW MANY PEOPLE DIDN'T BELIEVE IN BITCOIN WHEN IT FIRST STARTED.  NO MATTER HOW GREAT YOUR CRYPTO IS IT STILL TAKES TIME TO GROW.  #SHIBNOBI HAS OVER 63,000 HOLDERS AND GROWING EVERY DAY.  TIME PROVES EVERYTHING OUT! #SHINJA http://DOJOSWAP.NINJA BUY TODAY, BE HAPPY LATER!
23
106
258",,23,106,258,['https://pbs.twimg.com/media/FOtSqlMXIAk9Exo?format=jpg&name=small'],https://twitter.com/JulietteIsanog1/status/1507389683621412875
Crypto Rover,@rovercrc,2022-03-25T18:16:00.000Z,"Crypto Rover
@rovercrc
·
25 Mar","#Bitcoin Breakout Loading ...
67
63
398",,67,63,398,['https://pbs.twimg.com/media/FOtb07CXIA4OIr6?format=jpg&name=small'],https://twitter.com/rovercrc/status/1507421053202546688
MMCrypto,@MMCrypto,2022-03-25T14:58:43.000Z,"MMCrypto
@MMCrypto
·
25 Mar","You think you are late in #Bitcoin? You are F*kn EALRY!!!!!
571
376
3,036",,571,376,"3,036",[],https://twitter.com/MMCrypto/status/1507371406878818305
Crypto Rover,@rovercrc,2022-03-25T17:26:00.000Z,"Crypto Rover
@rovercrc
·
25 Mar","#Bitcoin Weekly Bullish MACD Cross incoming!
62
51
360",,62,51,360,['https://pbs.twimg.com/media/FOthbtkXwAMcFm0?format=jpg&name=small'],https://twitter.com/rovercrc/status/1507408469980172292
Bitcoin Magazine,@BitcoinMagazine,2022-03-25T21:23:20.000Z,"Bitcoin Magazine
@BitcoinMagazine
·
26 Mar"," Mexico's third richest man with the CEO of the worlds biggest exchange discussing #Bitcoin in El Salvador 
359
977
6,256",,359,977,"6,256",['https://pbs.twimg.com/media/FOuZrKfXwAIe39z?format=jpg&name=small'],https://twitter.com/BitcoinMagazine/status/1507468199079682050
That Martini Guy ₿,@MartiniGuyYT,2022-03-25T21:17:31.000Z,"That Martini Guy ₿
@MartiniGuyYT
·
26 Mar","This is me in 2010 

3 years after this photo i bought my first #Bitcoin

The child you see on your screen was one smart cookie  

Enjoy your evening! 
302
84
1,433",😂 🍪 🚀,302,84,"1,433",['https://pbs.twimg.com/media/FOuZAVbWQAAN6Aj?format=jpg&name=900x900'],https://twitter.com/MartiniGuyYT/status/1507466735951220738
Crypto Rover,@rovercrc,2022-03-25T19:23:35.000Z,"Crypto Rover
@rovercrc
·
26 Mar","#BITCOIN HIDDEN BULLISH DIVERGENCE! 
80
59
415",🚀,80,59,415,['https://pbs.twimg.com/media/FOt-7IkXIAgqj6g?format=jpg&name=900x900'],https://twitter.com/rovercrc/status/1507438060065423362
𝓜,@MichellePhan,2022-03-25T15:01:12.000Z,"𝓜
@MichellePhan
·
25 Mar","I’ve teamed up with 
@cashapp
 to give away $250k worth of Bitcoin. For a chance to own some bitcoin follow 
@cashapp
, drop your $cashtags below along with the hashtag #bitcoinplease Good Luck!  #Bitcoin
1:16
316.1K views
43.1K
6,772
12.7K",🍀,43.1K,"6,772",12.7K,['https://pbs.twimg.com/ext_tw_video_thumb/1507371899638403072/pu/img/3nx81AFHH75mZEEO.jpg'],https://twitter.com/MichellePhan/status/1507372031813177347
Watcher.Guru,@WatcherGuru,2022-03-25T15:01:38.000Z,"Watcher.Guru
@WatcherGuru
·
25 Mar","JUST IN: #Bitcoin total wallet addresses records an all time high of 40 million.
164
316
1,614",,164,316,"1,614",[],https://twitter.com/WatcherGuru/status/1507372141309833227
BLOCKCHAIN TECHNICAL AND ICOs,@ProjectsIco,2022-03-25T14:06:28.000Z,"BLOCKCHAIN TECHNICAL AND ICOs
@ProjectsIco
·
25 Mar","17.5 million short liquidation in #Bitcoin by 
@OnChainCollege
 

#Bitcoin #cryptocurrency
On-Chain College
@OnChainCollege
 · 25 Mar
$17.5 million in #Bitcoin Short Liquidations in 2 hours
124
514
458",,124,514,458,"['https://pbs.twimg.com/profile_images/1477661161965375506/JXTmjvcn_mini.jpg', 'https://pbs.twimg.com/media/FOsxcTEXIAAs4Ed?format=jpg&name=small']",https://twitter.com/ProjectsIco/status/1507358257786069002
BitcoinLake,@LakeBitcoin,2022-03-25T23:24:34.000Z,"BitcoinLake
@LakeBitcoin
·
26 Mar","Cleaning the lake today! Part of the service project for #bitcoinlake #Bitcoin #Guatemala #lagobitcoin
4
11
95",,4,11,95,"['https://pbs.twimg.com/media/FOu2FK_VUAUKk8X?format=jpg&name=small', 'https://pbs.twimg.com/media/FOu2FK8UYAIcTMd?format=jpg&name=small']",https://twitter.com/LakeBitcoin/status/1507498708232900611
Earn with Ella,@EllaOffmail,2022-03-25T17:23:58.000Z,"Earn with Ella
@EllaOffmail
·
25 Mar","You can't stop or try to ignore things like Bitcoin. It will be everywhere and the world will have to readjust. World governments also will have to readjust.. wishing y’all a fun and lovely weekend.
2
8",😽 😘,,2,8,[],https://twitter.com/EllaOffmail/status/1507407960829755399
The Wolf Of All Streets,@scottmelker,2022-03-25T18:05:15.000Z,"The Wolf Of All Streets
@scottmelker
·
25 Mar","Trading #Bitcoin with 100x leverage.
0:23
260.7K views
From 
Barstool Sports
156
143
1,169",,156,143,"1,169",[],https://twitter.com/scottmelker/status/1507418349281890306
Giveaway Contest,@WRContest,2022-03-25T18:32:40.000Z,"Giveaway Contest
@WRContest
·
25 Mar","JUST IN: #Bitcoin total wallet addresses records an all time high of 40 million.
6
2
8",,6,2,8,[],https://twitter.com/WRContest/status/1507425249997955072
$SHIB KNIGHT,@army_shiba,2022-03-25T15:03:21.000Z,"$SHIB KNIGHT
@army_shiba
·
25 Mar","#Bitcoin is breaking resistances one by one! A Bullish Season is not far away! 
75
148
714",💥 💥 🚀 🚀,75,148,714,['https://pbs.twimg.com/media/FOtDXewWUAQQ1AK?format=jpg&name=small'],https://twitter.com/army_shiba/status/1507372573566414857
Blockworks,@Blockworks_,2022-03-25T14:43:53.000Z,"Blockworks
@Blockworks_
·
25 Mar","JUST IN: Israel's biggest bank, Bank Leumi, will start to offer #Bitcoin and Ethereum trading
341
846
4,383",,341,846,"4,383",[],https://twitter.com/Blockworks_/status/1507367673117687810
Ash WSB,@ashwsbreal,2022-03-25T14:30:56.000Z,"Ash WSB
@ashwsbreal
·
25 Mar","#BITCOIN JUST HIT $45k !!
Ash WSB
@ashwsbreal
 · 22 Mar
$45k #BITCOIN NEXT!
76
84
358",,76,84,358,['https://pbs.twimg.com/profile_images/1434057161840025601/YN02QQ2k_mini.jpg'],https://twitter.com/ashwsbreal/status/1507364416035049477
Elon_Whale,@Elon_whale,2022-03-25T19:17:42.000Z,"Elon_Whale
@Elon_whale
·
26 Mar","#Bitcoin And #dogecoin  And #BabyDoge Are So Bullish !
148
136
641",🐋 🚀,148,136,641,[],https://twitter.com/Elon_whale/status/1507436581505978375
Bitgert Community,@Brisecommunity,2022-03-25T15:07:04.000Z,"Bitgert Community
@Brisecommunity
·
25 Mar","#Bitgert Blockchain Growth at Rapid Pace, Price Might Explode In April.

#Brise #Bitgertcommunity #Bitgertarmy #BITGERTCHAIN #BRC20 #cryptocurrency #btc #ETH #bnb #Bitcoin #binance #altcoins #blockchain #Metaverse
analyticsinsight.net
Bitgert Blockchain Growth at Rapid Pace, Price Might Explode In April
Bitgert has been among the most discussed cryptocurrencies in the crypto industry today. In the next 30 days, the Bitgert team has promised to launch 100+ projects, building on the Startup Studio, in...
20
140
326",🔥,20,140,326,['https://pbs.twimg.com/card_img/1507331912536272904/H1CmvPXZ?format=jpg&name=240x240'],https://twitter.com/Brisecommunity/status/1507373508283752449
Crypto Rover,@rovercrc,2022-03-25T16:40:27.000Z,"Crypto Rover
@rovercrc
·
25 Mar","I'M LONG ON #BITCOIN
254
122
1,390",,254,122,"1,390",[],https://twitter.com/rovercrc/status/1507397006284759068
KryptoKiddos,@KryptoKiddos,2022-03-25T15:43:49.000Z,"KryptoKiddos
@KryptoKiddos
·
25 Mar","Coming in MAY! Follow for updates. #crypto #Cryptocurrency #opensea #nft #rarible 
@opensea
 @rarible
 #NFTGiveaway #NFTWhitelist #bayc #kids #art #cute #school #nftwomen #nftmoms #bitcoin #nftalpha #nftkids
11
15
48",,11,15,48,['https://pbs.twimg.com/media/FOtMoIPVgAQyQKK?format=jpg&name=medium'],https://twitter.com/KryptoKiddos/status/1507382755172106243
Crypto_Queen,@cryptowithsasha,2022-03-25T14:39:37.000Z,"Crypto_Queen
@cryptowithsasha
·
25 Mar","Some of my bullish projects in 2022 

1:#SaitaMask
2:#Mandox 
3:#ImpactXP 
4:#MediToken 
5:#SajaToken 
6:#SHEEB 
7:#SHAMAN 
8:#VOLTINU 
9:#Hex 
10:#BabyDogeCoin 
11:#shibainu 

Let me know yours #ETH #Bitcoin #BNB
143
74
237",🔥 🔥 👀 😍,143,74,237,[],https://twitter.com/cryptowithsasha/status/1507366598763372546
Cryptocurrency World,@cryptoworld202,2022-03-25T15:04:45.000Z,"Cryptocurrency World
@cryptoworld202
·
25 Mar","Would you rather own only #Bitcoin or only #altcoins right now?
186
14
115",,186,14,115,[],https://twitter.com/cryptoworld202/status/1507372923157426176
Onchain Buddhas,@onchainBuddhas,2022-03-25T22:36:49.000Z,"Onchain Buddhas
@onchainBuddhas
·
26 Mar","Two hold a Bitcoin 
https://relayx.com/1kasiabishop
4
8",,,4,8,"['https://pbs.twimg.com/media/FOurAbDXMAAsbj6?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FOurAbIXEAQBXCC?format=jpg&name=360x360']",https://twitter.com/onchainBuddhas/status/1507486689161318411
Crypto Rover,@rovercrc,2022-03-25T20:45:35.000Z,"Crypto Rover
@rovercrc
·
26 Mar","What do you think #Bitcoin will do over this weekend?

                            
                            
168
39
618",📉 ↔ 📈 👇 👇 👇,168,39,618,[],https://twitter.com/rovercrc/status/1507458699081756678
