UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
CyberIQs,@CyberIQs_,2021-12-03T23:43:54.000Z,"CyberIQs
@CyberIQs_
·
4 Dec 2021","The Week in Ransomware – December 3rd 2021 – Seizing Bitcoin https://cyberiqs.com/the-week-in-ransomware-december-3rd-2021-seizing-bitcoin/… #infosec #infosecurity #cybersecurity #threatintel #threatintelligence #hacking #cybernews #cyberattack #threathunting #cloudsecurity #cloudcomputing #malware #ransomware #devops #dfir #cyber
cyberiqs.com
The Week in Ransomware - December 3rd 2021 - Seizing Bitcoin
For this week’s ‘Week in Ransomware’ article we have included the latest ransomware news over the past two weeks. The biggest news over the past two weeks is the unsealing of a United States’ Compl...
5
5",,,5,5,['https://pbs.twimg.com/card_img/1476066809618984963/nXInV9Do?format=jpg&name=small'],https://twitter.com/CyberIQs_/status/1466916132393267205
Premise,@premisedata,2021-12-03T23:53:02.000Z,"Premise
@premisedata
·
4 Dec 2021","With #Bitcoin, Premise offers Contributors the chance to be a part of a historic shift in finance happening before our eyes. 

Here’s how:
premise.com
Why the Success of Alts like Dogecoin is Promising for the Future of Bitcoin - Premise
With Premise being active in 125 countries globally, we are cognizant that some of our Contributors are living in parts of the world with hyperinflation. Because of this, we actively seek payment...
3
1
5",,3,1,5,['https://pbs.twimg.com/card_img/1477088163000684544/w8xk6rh-?format=jpg&name=small'],https://twitter.com/premisedata/status/1466918431744274437
Bullish Hemingway ∞/21M,@BullishHem,2021-12-03T23:50:22.000Z,"Bullish Hemingway ∞/21M
@BullishHem
·
4 Dec 2021","now i just need to move to texas so i can drink coffee and workout with 
@the_bitcoin_bum
.
5
1
16",,5,1,16,[],https://twitter.com/BullishHem/status/1466917757816123396
Big Sky HODL,@BigSky_HODL,2021-12-03T23:52:53.000Z,"Big Sky HODL
@BigSky_HODL
·
4 Dec 2021","Replying to 
@CamiRusso
Only economists who subscribe to the Austrian School will support Bitcoin. The Keynesians are NGMI.
2
32",⚡,2,,32,[],https://twitter.com/BigSky_HODL/status/1466918394528215040
Camila Campton,@camilacampton,2021-12-03T23:26:25.000Z,"Camila Campton
@camilacampton
·
4 Dec 2021","This reminds me of 
@maxkeiser
 when he said:

“Some people look at Bitcoin, and it is SO BEAUTIFUL, that it makes some people go crazy”  

Stay humble, friends 
5
4
114",⚡ 👀,5,4,114,[],https://twitter.com/camilacampton/status/1466911730173423628
World Crypto Network,@WorldCryptoNet,2021-12-03T23:41:14.000Z,"World Crypto Network
@WorldCryptoNet
·
4 Dec 2021","The Bitcoin Group #286 - Bitcoin $100K? - Square Block - Munger & China - Free Ross DAO
youtube.com
The Bitcoin Group #286 - Bitcoin $100K? - Square Block - Munger &...
NEW site: https://www.worldcryptonetwork.com/WCN CLIPS: https://www.youtube.com/channel/UClCE3eOYr4pQ1CTMGZPNt1w/videosWCN MERCH: http://shop.worldcryptonetw...
2",,,,2,['https://pbs.twimg.com/card_img/1477180528176603136/vPlTgMSs?format=jpg&name=240x240'],https://twitter.com/WorldCryptoNet/status/1466915461715660803
SeanG,@SeanBTCx,2021-12-03T23:52:38.000Z,"SeanG
@SeanBTCx
·
4 Dec 2021","Replying to 
@BitcoinMagazine
Dude is over 90 years old. I’d be shocked if he could even explain how to send a bitcoin let alone how it works
3
1
24",,3,1,24,['https://pbs.twimg.com/media/FFuKcceVUAAUCOR?format=jpg&name=900x900'],https://twitter.com/SeanBTCx/status/1466918328052568064
Digi-Toons,@berardi_dan14,2021-12-03T23:53:38.000Z,"Digi-Toons
@berardi_dan14
·
4 Dec 2021","Replying to 
@nftartgroup
THE AMZING FREAKY FOX COLLECTION WITH CHARITBLE UTILITY!! #nft #nftart #art #digitalart #cryptoart #nftartist #crypto #nfts #d #ethereum #nftcommunity #nftcollector #blockchain #cryptocurrency #bitcoin  #opensea #contemporaryart #cryptoartist #artwork https://opensea.io/collection/freakyfox…
GIF
1
1
6",,1,1,6,['https://pbs.twimg.com/tweet_video_thumb/FFuKqPLXEAEltx3.jpg'],https://twitter.com/berardi_dan14/status/1466918579773792258
Steve Sanders Making Bitcoin Simple,@attorneysanders,2021-12-03T23:35:01.000Z,"Steve Sanders Making Bitcoin Simple
@attorneysanders
·
4 Dec 2021","Want to know whether someone is well-read, educated, about #Bitcoin ?  Listen to them.  If they start talking about the ""importance of blockchain technology.""  Egads, no.  Blockchains are just very inefficient databases.  Timechain not blockchain.
1
3",💎 🙌 ⚡,1,,3,[],https://twitter.com/attorneysanders/status/1466913894702764032
Victor Jemio,@VictorJemioJ,2021-12-03T23:31:32.000Z,"Victor Jemio
@VictorJemioJ
·
4 Dec 2021","Replying to 
@ChrekAhmed
 and 
@AltcoinPsycho
You buy the option to purchase Bitcoin at 100k in December (in this example)
If it is above 100k you make money because you can buy at 100k and sell for the higher price.
Whales are selling now but still have the options and will make money if price goes above 100k
4
2
11",,4,2,11,[],https://twitter.com/VictorJemioJ/status/1466913020785803265
Yennaro Suri ᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠ,,2021-12-03T23:35:17.000Z,"Yennaro Suri ᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠ
·
4 Dec 2021","I stopped using leverage a while ago, December looks bad, may get worse. 

Might bounce, right now it's impossible to know, so DCA spot. 

I'm just chilling, don't worry it isn't the end unless you're on leverage.

#Bitcoin
Yennaro Suri ᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠ
 · 18 Nov 2021
We're officially in a downtrend. 

I'll just hold and chill here. 

Zero leverage

We will bounce
1
4",,1,,4,['https://pbs.twimg.com/profile_images/1457527686000164868/MjwpJJgH_mini.jpg'],https://twitter.com/Yennarosuri/status/1466913965318057993
Anthony vonHodl 丰,@AnthonyDessauer,2021-12-03T23:41:15.000Z,"Anthony vonHodl 丰
@AnthonyDessauer
·
4 Dec 2021","So basically 
@saylor
 is in favor of the US dollar being the reserve currency of the world and not Bitcoin because he doesn’t want to spend his Bitcoin.

Never spend The Precious.
1
4",,1,,4,[],https://twitter.com/AnthonyDessauer/status/1466915465477779457
Daniel Ribar,@danny_cryptofay,2021-12-03T23:46:30.000Z,"Daniel Ribar
@danny_cryptofay
·
4 Dec 2021","Replying to 
@maxkeiser
For a Bitcoin maxi you sure have a nice hobby of keeping an eye on us. 
24",🧭 ❤,,,24,[],https://twitter.com/danny_cryptofay/status/1466916787417755648
Z A C H,@HawkTech64,2021-12-03T23:39:56.000Z,"Z A C H
@HawkTech64
·
4 Dec 2021","Replying to 
@notAgres
 and 
@tomskiweb
With respect, 
@notAgres
, you called a dead cat bounce the whole way up from 29k to 64k. The truth is, we can do all the TA in the world, but Bitcoin will still do what it wants to do and doesn't care about anyone's lines
4
1
31",🧭,4,1,31,[],https://twitter.com/HawkTech64/status/1466915133054201858
Stock Moe,@RealStockMoe,2021-12-03T23:58:39.000Z,"Stock Moe
@RealStockMoe
·
4 Dec 2021","For those looking to buy some SAND crypto...you can buy it over at Gemini using my affiliate link and get $20 in free Bitcoin for a $100 trade of more.
gemini.com
Cryptocurrency Exchange to Buy Bitcoin and Ether | Gemini
Gemini is a regulated cryptocurrency exchange, wallet, and custodian that makes it simple and secure to buy bitcoin, ether, and other cryptocurrencies.
2
1
5",,2,1,5,['https://pbs.twimg.com/card_img/1476660286438449155/yHCzRkzn?format=jpg&name=240x240'],https://twitter.com/RealStockMoe/status/1466919844394246151
King Bob,@KingBob53,2021-12-03T23:37:50.000Z,"King Bob
@KingBob53
·
4 Dec 2021","Replying to 
@bitcoin_brown
Been there done that 

As a Healthy 39 year old that was in the hospital for 3 days with myocarditis, 50k hospital bill and 2 weeks off work.

Can’t even find the reason it happened aside from the second shot

At the time my troponin levels were on the levels of a heart attack
2
1
7",,2,1,7,[],https://twitter.com/KingBob53/status/1466914604483858433
"Joe Pilot, MD",@JoeSilverman7,2021-12-03T23:33:25.000Z,"Joe Pilot, MD
@JoeSilverman7
·
4 Dec 2021","Replying to 
@raffel
I mean the investment itself is Bitcoin quality over a similar period of time.
5",,,,5,[],https://twitter.com/JoeSilverman7/status/1466913494142435331
Quinnsandra (Plan A),@Quinnvestments,2021-12-03T23:38:50.000Z,"Quinnsandra (Plan A)
@Quinnvestments
·
4 Dec 2021","Replying to 
@CryptoWhale
I've been seeing a lot of maxis saying they're selling. Very sad. Bitcoin was all they had.
4
27",🔥 🔥 🔥 🔥,4,,27,[],https://twitter.com/Quinnvestments/status/1466914858121805829
GiveMePower,@GiveMePower5,2021-12-03T23:48:32.000Z,"GiveMePower
@GiveMePower5
·
4 Dec 2021","Bitcoin is down below 56k as Momentum slows. BC was trading 55k at press time and is now down 2% in over the past 24 hours. The RSI on its daily chart is just under neutral territory. $GMPW, $SI, $MARA, $RIOT
coindesk.com
Bitcoin Drops Below $56K as Momentum Slows, Support at $53K
Buying has been weak despite short-term oversold signals.
2
3",,2,,3,['https://pbs.twimg.com/card_img/1477019105622429700/gPVhZJux?format=jpg&name=small'],https://twitter.com/GiveMePower5/status/1466917295905808384
Ronnie Moas | Nomad | Stocks | BTC | Charity,@RonnieMoas,2021-12-03T23:36:06.000Z,"Ronnie Moas | Nomad | Stocks | BTC | Charity
@RonnieMoas
·
4 Dec 2021","Replying to 
@herbgreenberg
 @mikealfred
  and 6 others
Thanks for the plug ... I may Not be 'famous' ... but I Was in 'Neon Lights' once ... on the Las Vegas strip when I was a headline speaker @ 2018 #bitcoin conference 
@AriaLV
 ... : )
1
6",,1,,6,[],https://twitter.com/RonnieMoas/status/1466914168867590148
