UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
Doge Norway,@DogecoinNorway,2022-03-25T22:16:02.000Z,"Doge Norway
@DogecoinNorway
·
26 Mar","Remember this One Love #dogecoin #doge
85
249
1,645",,85,249,"1,645",['https://pbs.twimg.com/media/FOumZWqXoAIpw23?format=jpg&name=900x900'],https://twitter.com/DogecoinNorway/status/1507481460281851904
Airdrop Crypto Giveaway,@MoneyCryptoFree,2022-03-25T06:08:33.000Z,"Airdrop Crypto Giveaway
@MoneyCryptoFree
·
25 Mar"," New Listing!

  #SHIBDOGE(1M)( #ShibaDoge) will be listed on LBank! 
@RealShibaDoge
The first community driven token created by #Shiba & #Dogecoin whales coming together for the greater good of both communities!

 Details: https://lbank.info/invitevip?icode=IHPP&lange=en-US…
16
2
9",🚀 💫 💖,16,2,9,['https://pbs.twimg.com/media/FOrI844XsAAIGyc?format=jpg&name=small'],https://twitter.com/MoneyCryptoFree/status/1507237985800134656
Cicadas,@Kelechicd,2022-03-25T18:25:46.000Z,"Cicadas
@Kelechicd
·
25 Mar","#SorryElon' #Dogebonk beats Musk's Dogecoin rocket misson to become '1st space memecoin'
1
5
13",☕,1,5,13,['https://pbs.twimg.com/media/FOpW6bzX0AkoGYm?format=jpg&name=small'],https://twitter.com/Kelechicd/status/1507423510104350729
ZZ PharmÐ,@zzedinePharmD,2022-03-25T18:17:08.000Z,"ZZ PharmÐ
@zzedinePharmD
·
25 Mar","Have a great weekend everyone!
#Dogecoin 
10
2
12",🕊 🐕 🪙 🥇,10,2,12,['https://pbs.twimg.com/media/FOtvt67WQBElENO?format=jpg&name=small'],https://twitter.com/zzedinePharmD/status/1507421341015810050
Courage,@YYYAOYAO_,2022-03-25T12:48:28.000Z,"Courage
@YYYAOYAO_
·
25 Mar","Good morning 
@BillyM2k
  #Dogecoin #K0
1
4",,,1,4,['https://pbs.twimg.com/media/FOskfKSacAIg2SO?format=jpg&name=small'],https://twitter.com/YYYAOYAO_/status/1507338626966851585
BSC Gems Alert,@BSCGemsAlert,2022-03-25T21:51:37.000Z,"BSC Gems Alert
@BSCGemsAlert
·
26 Mar","Which #memecoin will moon hardest during the next #altseason? 
      
                     
           #BABYDOGE
       #FLOKI
      #SHIBA
 #dogecoin
366
124
511",🚨 🚨 👀 👀 ✨ ✨ 🌑 ✨ ✨ 🚀 ✨ 🚀 🚀 🚀,366,124,511,[],https://twitter.com/BSCGemsAlert/status/1507475315978870785
Doge Dillionaire,@DogeDillionaire,2022-03-25T22:55:15.000Z,"Doge Dillionaire
@DogeDillionaire
·
26 Mar","Nobody:

Me: Supporting #dogecoin and the community regardless of the price
GIF
19
42
181",,19,42,181,['https://pbs.twimg.com/tweet_video_thumb/FOuvXsbVkAEND48.jpg'],https://twitter.com/DogeDillionaire/status/1507491328522797058
NiiñoDoge,@soyYoJean,2022-03-25T18:52:00.000Z,"NiiñoDoge
@soyYoJean
·
25 Mar","Gaming night #dogecoin
25
31
90",,25,31,90,['https://pbs.twimg.com/media/FOt3sf7XsAYIpj2?format=jpg&name=small'],https://twitter.com/soyYoJean/status/1507430114166022153
jdrolla ,@jdrolla,2022-03-25T14:32:30.000Z,"jdrolla 
@jdrolla
·
25 Mar","#DOGE Much Wow! Such Spread! 
#dogefam always spread some 

#Dogecoin
#DogecoinToTheMoon
#DoOnlyGoodEveryday 
#AcceptDoge
7
28
49",❤,7,28,49,['https://pbs.twimg.com/media/FOs8TYAaQAI-Qfa?format=jpg&name=small'],https://twitter.com/jdrolla/status/1507364808643211268
Pixel Rick,@wowsuchcurrency,2022-03-25T09:35:07.000Z,"Pixel Rick
@wowsuchcurrency
·
25 Mar","“Come with me if you want free speech”
@elonmusk
 

#ElonMusk #dogecoin
35
58
280",,35,58,280,['https://pbs.twimg.com/media/FOr4POoWQAE8r4v?format=jpg&name=small'],https://twitter.com/wowsuchcurrency/status/1507289971639599104
Dogecoin and Bitcoin HODL,@HodlDogecoin,2022-03-25T14:49:27.000Z,"Dogecoin and Bitcoin HODL
@HodlDogecoin
·
25 Mar","#dogecoin to $5 will be very real.
115
122
796",,115,122,796,[],https://twitter.com/HodlDogecoin/status/1507369072970899460
Dogecoin memes,@MemeDogecoin,2022-03-25T22:01:20.000Z,"Dogecoin memes
@MemeDogecoin
·
26 Mar","All about having fun via /r/dogecoin by Acceptable-Barber905
#ElonMusk #dogecoin #dogearmy #Doge4Tesla #AcceptDoge #Doge #DogecoinToTheMoon #Dogefam
2
8",,,2,8,['https://pbs.twimg.com/media/FOujCQVXoAMB-bx?format=png&name=small'],https://twitter.com/MemeDogecoin/status/1507477761526583298
Queenie,@QueenieMxy,2022-03-25T14:06:32.000Z,"Queenie
@QueenieMxy
·
25 Mar","Replying to 
@DogeKing_8D50
, 
@DogeKingEN
 and 
@dogecoin
To the moon 
1
14",🚀 🚀 🚀 🚀,,1,14,"['https://pbs.twimg.com/media/FOs2WLIVQAM1w3x?format=jpg&name=small', 'https://pbs.twimg.com/media/FOs2WLIVEAQP3Ll?format=jpg&name=small']",https://twitter.com/QueenieMxy/status/1507358272457564163
Dogecoin,@Mr_shib2200,2022-03-25T12:45:31.000Z,"Dogecoin
@Mr_shib2200
·
25 Mar","#doge makes love, not hate 

#dogecoin 
14
19
113",🚀 🌕 🌕,14,19,113,[],https://twitter.com/Mr_shib2200/status/1507337883967016983
David Carmenate,@David40331940,2022-03-25T02:28:22.000Z,"David Carmenate
@David40331940
·
25 Mar","#Dogecoin wow 
If it's about killing zeroes doge 1 Jajah only one to go !!!
To the moon 
GIF
1
3",🚀,,1,3,[],https://twitter.com/David40331940/status/1507182575005093889
Doge Security,@DogeSecurity1,2022-03-25T01:34:52.000Z,"Doge Security
@DogeSecurity1
·
25 Mar","#DogeArmy to the moon
#dogecoin to the moon

Next
23
15
55",🛡 👇,23,15,55,[],https://twitter.com/DogeSecurity1/status/1507169112589434898
Black Diamond BLD,@BlackdiamondBLD,2022-03-25T01:43:10.000Z,"Black Diamond BLD
@BlackdiamondBLD
·
25 Mar","Doge still underrated #dogecoin #Bullish
2",,,,2,[],https://twitter.com/BlackdiamondBLD/status/1507171200405057541
BSC Gem Alert,@BSCGemAlert,2022-03-25T20:27:04.000Z,"BSC Gem Alert
@BSCGemAlert
·
26 Mar","#ElonMusk will take #bitcoin to Mars, and probably #Dogecoin or #BabyDogeCoin too...
245
190
748",💎 💎 🔥 🔥 🔥,245,190,748,[],https://twitter.com/BSCGemAlert/status/1507454039465902081
The crypto story teller,@CryptoKronicles,2022-03-25T14:23:01.000Z,"The crypto story teller
@CryptoKronicles
·
25 Mar","#dogecoin rising ......off to moon again
6
1",🔥,6,,1,[],https://twitter.com/CryptoKronicles/status/1507362421757079556
ᗪOGE ᑎIᑎᒍᗩ,@doge_ninja69,2022-03-25T21:22:05.000Z,"ᗪOGE ᑎIᑎᒍᗩ
@doge_ninja69
·
26 Mar","#Dogecoin #ToTheMoon   Have a groovy weekend y’all  #weekendmood #GoodVibes #ACCEPTDOGECOIN #dogearmy
24
57
163",🚨 🚨,24,57,163,['https://pbs.twimg.com/media/FOuaDN1WYAYwJd7?format=jpg&name=small'],https://twitter.com/doge_ninja69/status/1507467883210805253
Shawn Ðoge ,@ShawnDoge,2022-03-25T00:03:16.000Z,"Shawn Ðoge 
@ShawnDoge
·
25 Mar","Next big #dogecoin run incoming 
17
33
77",,17,33,77,['https://pbs.twimg.com/media/FOp1WasX0AIVd0q?format=jpg&name=small'],https://twitter.com/ShawnDoge/status/1507146059914661897
Dogeous Dan Nip Slipper,@slipofthenips,2022-03-25T01:42:59.000Z,"Dogeous Dan Nip Slipper
@slipofthenips
·
25 Mar","I am #dogeous! R u? #doge #dogecoin #dogearmy
GIF
3
1
2",,3,1,2,['https://pbs.twimg.com/tweet_video_thumb/FOqMKvnX0AMHqy4.jpg'],https://twitter.com/slipofthenips/status/1507171152266944517
J U B A,@JubaJeeves,2022-03-25T13:44:07.000Z,"J U B A
@JubaJeeves
·
25 Mar","#Dogecoin season starts now. 
35
55
298",🚨,35,55,298,[],https://twitter.com/JubaJeeves/status/1507352634126184462
,@itsALLrisky,2022-03-25T06:08:17.000Z,"@itsALLrisky
·
25 Mar","Goodnight #Dogecoin Army! 
30
38
261",💸 💸 💸 🚀,30,38,261,[],https://twitter.com/itsALLrisky/status/1507237916761804801
Jace ĐOGE,@iJaceSummers,2022-03-25T01:05:47.000Z,"Jace ĐOGE
@iJaceSummers
·
25 Mar","It's time #DogeFather #SpaceX #DogecoinToTheMoon  #dogefam #dogearmy #Dogecoin #DOGE
3
8
21",🔥 🚀 🌕 👍,3,8,21,['https://pbs.twimg.com/media/FOqDOHcWYAcvfuT?format=jpg&name=small'],https://twitter.com/iJaceSummers/status/1507161789833822211
NguoiVietBitGertArmy,@MysticCrypta,2022-03-25T20:51:01.000Z,"NguoiVietBitGertArmy
@MysticCrypta
·
26 Mar","Replying to 
@BigBeansGaming
 and 
@ADTX18
Ohhhh how did I miss this potential 100x  glad I follow you 
@ADTX18
 going to get myself a bag of #Bigbean 
@BigBeansGaming
  come get some guys ! 
@DOGEZILLACOIN
 @ShibArmy
 @Dezaxe
 @DogecoinRide
 @DogecoinRise
 @dogecoin_devs
 @DOGEZILLACOIN
 @BitgertArmy_
 @bitgertPro
2
2",💎 😍 😍 😍 ❤ 🤩 🤩 🤩,,2,2,[],https://twitter.com/MysticCrypta/status/1507460064172515330
Tracy Dogelove,@TracySwiatek,2022-03-25T22:31:56.000Z,"Tracy Dogelove
@TracySwiatek
·
26 Mar","Why Dogecoin Looks Primed For A Big Weekend Run $$DOGE  https://benzinga.com/markets/cryptocurrency/22/03/26305800/why-dogecoin-looks-primed-for-a-big-weekend-run#.Yj5Cwmqa1QE.twitter… via 
@Benzinga
benzinga.com
Why Dogecoin Looks Primed For A Big Weekend Run | Benzinga
Dogecoin (CRYPTO: DOGE) dipped more than 5% lower at one...
5
15
50",🚀 🔥,5,15,50,['https://pbs.twimg.com/card_img/1507454543239401473/LQj4Ywvf?format=jpg&name=small'],https://twitter.com/TracySwiatek/status/1507485461090082818
KryptoAym90,@CryptoAym,2022-03-25T09:14:30.000Z,"KryptoAym90
@CryptoAym
·
25 Mar","Missed #doge? Missed #shiba? Don’t miss #shibadoge!

Buy the dip and hodl!!!

#crypto #cryptocurrency #shiba #shib #doge #dogecoin #shibadoge #tothemoon # #wagmishibadoge #wagmi
24
18
30",🚀,24,18,30,['https://pbs.twimg.com/media/FOrzdYtXwDYwrmd?format=jpg&name=small'],https://twitter.com/CryptoAym/status/1507284780181864461
CryptoFreak,@cryptofreak87,2022-03-25T09:47:02.000Z,"CryptoFreak
@cryptofreak87
·
25 Mar","Replying to 
@BinanceUS
, 
@Shibtoken
 and 
@dogecoin
USA Doxxed project
Sensual NFTs
Pro Dex
#TasteNFT #binance #BSC
1
5
7",,1,5,7,['https://pbs.twimg.com/media/FOr69FOWYAgH4ZP?format=jpg&name=900x900'],https://twitter.com/cryptofreak87/status/1507292968188891140
ᗪOGE ᑎIᑎᒍᗩ,@doge_ninja69,2022-03-25T12:44:20.000Z,"ᗪOGE ᑎIᑎᒍᗩ
@doge_ninja69
·
25 Mar","Replying to 
@MoarHodl
 @DogecoinNorway
  and 8 others
Coffee time! Enjoy your day!! #dogecoin
GIF
1
3
11",,1,3,11,['https://pbs.twimg.com/tweet_video_thumb/FOsji09XsAMoKL8.jpg'],https://twitter.com/doge_ninja69/status/1507337587656167426
69 Lifestyle,@69Dogecoin69,2022-03-25T21:33:38.000Z,"69 Lifestyle
@69Dogecoin69
·
26 Mar","Replying to 
@Oonabot
@JustinScerini
 foshodough.  He's on top of his shizzle dizzle, the absolute
#dogecoin must follow.
I would also say 
@KBluezr
 but he is MIA or KIA, not sure.
@tjstebbing
 when he's not bigmad.
GIF
2
7",,,2,7,['https://pbs.twimg.com/tweet_video_thumb/FOucrgeVcAofwv5.jpg'],https://twitter.com/69Dogecoin69/status/1507470790802882566
TeslaModelÐoge,@TeslaModelDoge,2022-03-25T00:48:43.000Z,"TeslaModelÐoge
@TeslaModelDoge
·
25 Mar","Few good months in the gym & I’ll be      like #dogecoin Patience 

Wait on it  #dogearmy
4
2
26",🙏 🏋,4,2,26,"['https://pbs.twimg.com/media/FOp_wTfXwAEkQTd?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FOp_wTpWQAYm41R?format=jpg&name=small']",https://twitter.com/TeslaModelDoge/status/1507157498662428674
FutureMan,@crypto202WIN,2022-03-25T03:31:44.000Z,"FutureMan
@crypto202WIN
·
25 Mar","The Coin Detective
thecoindetective.com
Dogecoin price explodes as Bitcoin ATM chain adds DOGE to its 1,800 locations across the US
Ekta Mourya FXStreet Follow Following Dogecoin price started a massive uptrend in response to news of DOGE adoption boost in the US. A Bitcoin ATM operator added the meme coin to its chain across its...
2
1
2",,2,1,2,['https://pbs.twimg.com/card_img/1505825988583706625/C0KmnBfH?format=jpg&name=240x240'],https://twitter.com/crypto202WIN/status/1507198521220378650
Cryptos Beginner,@cryptosbeginner,2022-03-25T16:21:51.000Z,"Cryptos Beginner
@cryptosbeginner
·
25 Mar","Ethereum Cofounder Issues Stark NFT Warning Amid Sudden Rally In The Price Of Bitcoin, Cardano, Solana And Dog #doge
analyticsinsight.net
Forget Dogecoin! These 10 Cryptocurrencies Possess More Value
These top cryptocurrencies are some of the best Dogecoin alternatives. These are the top cryptocurrencies to buy if you are not willing to buy Dogecoin.
6",,,,6,['https://pbs.twimg.com/card_img/1507215147194261507/Q6IDQ4KO?format=jpg&name=240x240'],https://twitter.com/cryptosbeginner/status/1507392327551053825
Romy SKL,@Daemi99,2022-03-25T17:00:47.000Z,"Romy SKL
@Daemi99
·
25 Mar","One of the best projects that I believe will be successful in the future. 

Save 10 USDT to Earn 1 USDT at 
@LuckyHash
. Spread the word to claim 10 Dogecoins. 80,000 USDT to give away in total. First come, first serve! #luckyhash #dogecoin Join now  https://m.luckyhash.com/stakingevent?code=F8A1DD&lang=en…",🔥 👉,,,,[],https://twitter.com/Daemi99/status/1507402123809783809
Kmarz262,@kmarz262,2022-03-25T15:37:43.000Z,"Kmarz262
@kmarz262
·
25 Mar","I hope #dogetothemoon
benzinga.com
Dogecoin Rally Fizzles Out: Could Chatter Of Sponsoring A F1 Team Bring The Coin Back In Limelight?...
Dogecoin (CRYPTO: DOGE) traded 0.4% lower at $0.135 over 24 h...
1
1",,,1,1,['https://pbs.twimg.com/card_img/1507311880162926644/RXuzisAz?format=jpg&name=small'],https://twitter.com/kmarz262/status/1507381220916793350
Rachel Elizabeth,@BaseAsset,2022-03-25T14:39:19.000Z,"Rachel Elizabeth
@BaseAsset
·
25 Mar","Watch the right hand ⁦
@ItsMystikal
⁩ ⁦
@masterpiecepbs
⁩ ⁦
@HISTORY
⁩ ⁦
@IOMNL
⁩ ⁦
@MeetNL
⁩ ⁦
@tradegovukNLD
⁩ ⁦
@Koreaboo
⁩ ⁦
@KoreanAir_KE
⁩ ⁦
@facemaskcoin
⁩ #dogecoin #womenwhocode https://ppcli.com/wp-content/uploads/P130-2PPCLI-in-Korea-1950-1953-photo-collection.pdf…
1
1",❤ ❤,,1,1,[],https://twitter.com/BaseAsset/status/1507366523702325250
Major Lobbyist $LBY,@ggg23708957,2022-03-25T08:17:08.000Z,"Major Lobbyist $LBY
@ggg23708957
·
25 Mar","Crypto can benefit from cooperating with 
@lobby_token
 to fight against the overburden of govt regulation #LBY #erc20 #eth #lobbytoken #crypto #btc #ltc #dogecoin #invest
1
2",,,1,2,['https://pbs.twimg.com/media/FOrmHGCXoAERkdh?format=jpg&name=medium'],https://twitter.com/ggg23708957/status/1507270344457043983
Steven Steele,@MrStevenSteele,2022-03-26T23:25:11.000Z,"Steven Steele
@MrStevenSteele
·
27 Mar","One of the best things about Elon Musk either buying Twitter or starting his own platform is you know there would be a Dogecoin tip jar!
546
1,530
33.1K",,546,"1,530",33.1K,[],https://twitter.com/MrStevenSteele/status/1507861251904389124
DOGEHODLER,@KakashiWrld,2022-03-26T02:04:04.000Z,"DOGEHODLER
@KakashiWrld
·
26 Mar","Only 26 More Days until #DogeDay 

#dogecoin community you ready ? 
73
188
796",🐕 🚀,73,188,796,['https://pbs.twimg.com/media/FOvalrKWQBEj0ei?format=jpg&name=small'],https://twitter.com/KakashiWrld/status/1507538845243428867
Phobos Analytics,@AnalyticsPhobos,2022-03-26T04:05:45.000Z,"Phobos Analytics
@AnalyticsPhobos
·
26 Mar","1/ Let’s consider some Doge fundamentals. First, Dogecoin's market capitalisation is currently lower than Ethereum in terms of total mining revenue (a crucial indicator used to determine how overvalued or undervalued PoW cryptocurrencies are).
3
56
96",,3,56,96,['https://pbs.twimg.com/media/FOv2cPFaIAo1P7u?format=jpg&name=small'],https://twitter.com/AnalyticsPhobos/status/1507569469442654209
BSC Gem Alert,@BSCGemAlert,2022-03-26T17:48:52.000Z,"BSC Gem Alert
@BSCGemAlert
·
26 Mar","Any exchange that has Doge coin will add #BabyDoge, including #Robinhood 

#BabyDoge 

Retweet if agree 
165
228
622",💎 💎 🔥 💯,165,228,622,[],https://twitter.com/BSCGemAlert/status/1507776615417368584
Doge Whisperer,@TDogewhisperer,2022-03-26T18:29:08.000Z,"Doge Whisperer
@TDogewhisperer
·
26 Mar","Elon Musk likes the idea of buying Twitter and changing the bird logo to a #doge 

I don’t blame him, Twitter isn’t supportive of the #dogecoin community

Recent interaction between 
@elonmusk
 and 
@WSBChairman
 :
88
150
760",🐕 🤣 🐕,88,150,760,['https://pbs.twimg.com/media/FOy8Dg1XEAwpp91?format=jpg&name=small'],https://twitter.com/TDogewhisperer/status/1507786747240980493
MARTYonMARS,@MARTYMARS11,2022-03-26T02:54:18.000Z,"MARTYonMARS
@MARTYMARS11
·
26 Mar","The new standard.. #DOGECOIN
21
39
106",,21,39,106,['https://pbs.twimg.com/media/FOvmFrhXwAwvE2q?format=jpg&name=small'],https://twitter.com/MARTYMARS11/status/1507551489660698629
DogeCoin_Mexico,@dogecoin_mexico,2022-03-26T12:40:45.000Z,"DogeCoin_Mexico
@dogecoin_mexico
·
26 Mar","Bull Run coming soon for Dogecoin. You already know. 

Bull Run llegará pronto para Dogecoin.
GIF
5
21
66",,5,21,66,['https://pbs.twimg.com/tweet_video_thumb/FOxsT0oVIAA-URN.jpg'],https://twitter.com/dogecoin_mexico/status/1507699073255559176
Matt Wallace,@MattWallace888,2022-03-26T05:49:46.000Z,"Matt Wallace
@MattWallace888
·
26 Mar","Honda needs to accept #Dogecoin so we can all buy Civics
216
212
1,564",,216,212,"1,564",[],https://twitter.com/MattWallace888/status/1507595646286675975
jdrolla ,@jdrolla,2022-03-26T14:43:08.000Z,"jdrolla 
@jdrolla
·
26 Mar","#DOGE best meme coin &
#ELON the meme lord
Perfect partnership 

#Dogecoin
#DogecoinToTheMoon
#DoOnlyGoodEveryday 
#AcceptDoge
14
37
99",🤜 🤛,14,37,99,['https://pbs.twimg.com/media/FOyIU90aQAMS5gH?format=jpg&name=small'],https://twitter.com/jdrolla/status/1507729874211184650
Reno Mo,@morens_crypto,2022-03-26T06:36:11.000Z,"Reno Mo
@morens_crypto
·
26 Mar","#dogecoin love full
14
14
41",,14,14,41,['https://pbs.twimg.com/media/FOwY34kVEAETDUA?format=jpg&name=small'],https://twitter.com/morens_crypto/status/1507607326093561866
Đogcoin To Infinity And Beyonce,@DogeMemer007,2022-03-26T23:00:48.000Z,"Đogcoin To Infinity And Beyonce
@DogeMemer007
·
27 Mar","This bull looks ready to GO!!! #DOGECOIN #DOGECOINTOTHEMOON #DOGEARMY 
16
30
85",🌕 🚀 🚀 🌕 🚀 🚀 🌕,16,30,85,['https://pbs.twimg.com/media/FOz53K1XMAYA8rw?format=jpg&name=small'],https://twitter.com/DogeMemer007/status/1507855114815614983
WSB Crypto Mod,@traderrocko,2022-03-26T15:40:09.000Z,"WSB Crypto Mod
@traderrocko
·
26 Mar","What is the best memecoin to buy right now?

#Dogecoin #Shibainu #FLOKI #KIBA
Doge
12.9%
Shiba
10.6%
Floki
39.7%
Kiba
36.7%
3,097 votes
·
Final results
347
144
317",🚀 🚀 🚀,347,144,317,[],https://twitter.com/traderrocko/status/1507744221092012037
KhalĐoge79,@dogesuppporteam,2022-03-26T13:50:05.000Z,"KhalĐoge79
@dogesuppporteam
·
26 Mar","#dogecoin Much WOW 
15
24
106",🚀 😍 🥰 ❤ 🔥,15,24,106,['https://pbs.twimg.com/media/FOx8LhsXwAQioCQ?format=jpg&name=small'],https://twitter.com/dogesuppporteam/status/1507716520608161793
Josh Spicko,@Sir_JoshUalot_,2022-03-26T19:52:07.000Z,"Josh Spicko
@Sir_JoshUalot_
·
27 Mar","Did somebody ask for a new logo or something? #dogecoin
6
8
20",,6,8,20,['https://pbs.twimg.com/media/FOzPDGlXEAYipuJ?format=jpg&name=small'],https://twitter.com/Sir_JoshUalot_/status/1507807629002915844
Lil Mook,@Lilmook4real,2022-03-26T20:58:36.000Z,"Lil Mook
@Lilmook4real
·
27 Mar"," I’m so excited to announce that I will be performing Live at 
@Dogepalooza
 April 23rd  I’m looking forward to meeting some cool people in the #DogeFam LFG  #DogecoinToTheMoon #Dogecoin $Doge
26
82
153",📣 🥳 🚀,26,82,153,['https://pbs.twimg.com/media/FOzeQusXsAcO2jI?format=jpg&name=small'],https://twitter.com/Lilmook4real/status/1507824360450674688
Non-fungible Space Dust,@LegendTM11,2022-03-26T17:41:31.000Z,"Non-fungible Space Dust
@LegendTM11
·
26 Mar","Replying to 
@DogecoinNorway
 @garyhgoodridge
  and 9 others
Me who is an American and also knowing Canadian, British, Australian 
2
2",🌅 🤓 😎,,2,2,[],https://twitter.com/LegendTM11/status/1507774763149631500
MOAR_HODL,@MoarHodl,2022-03-26T15:03:46.000Z,"MOAR_HODL
@MoarHodl
·
26 Mar","Want moar #Doge, but also want to support #Dogefam and pawsome art and projects… much hard choice
#Dogearmy #Dogecoin #NFT
10
14
61",,10,14,61,['https://pbs.twimg.com/media/FOyNDVcXwAoFdwX?format=jpg&name=small'],https://twitter.com/MoarHodl/status/1507735066763567111
Armageddon Wailer,@WailerBitcoin,2022-03-26T19:45:40.000Z,"Armageddon Wailer
@WailerBitcoin
·
27 Mar","Replying to 
@MrStevenSteele
I think 
@VitalikButerin
 is among 
@DogemonGoApp
 team to create use case for #dogecoin
1
4
6",,1,4,6,"['https://pbs.twimg.com/media/FOzNjBkWYAwRZYz?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FOzNjMvWUAIca9T?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FOzNjo4WUBEguUG?format=jpg&name=small', 'https://pbs.twimg.com/media/FOzNkVdXoAk8zwt?format=jpg&name=small']",https://twitter.com/WailerBitcoin/status/1507806008965541899
Shiba Doge,@RealShibaDoge,2022-03-26T20:57:44.000Z,"Shiba Doge
@RealShibaDoge
·
27 Mar","Missed #doge? Missed #shiba? Don’t miss #shibadoge!

#crypto #cryptocurrency #shiba #shib #doge #dogecoin #shibadoge #tothemoon # #wagmishibadoge #wagmi
184
210
520",🚀,184,210,520,['https://pbs.twimg.com/media/FOzeEVEVQAACQXL?format=jpg&name=small'],https://twitter.com/RealShibaDoge/status/1507824144502517760
Emily Doge Girl,@emily_doge_girl,2022-03-26T03:16:38.000Z,"Emily Doge Girl
@emily_doge_girl
·
26 Mar","Dogecoin To $4.269
46
47
294",💎 🐕 💸 🚀 🌕,46,47,294,[],https://twitter.com/emily_doge_girl/status/1507557109889708033
Dogecoin and Bitcoin HODL,@HodlDogecoin,2022-03-26T17:25:27.000Z,"Dogecoin and Bitcoin HODL
@HodlDogecoin
·
26 Mar","Replying to 
@MattWallace888
#dogecoin is fantastic
2
13",,,2,13,[],https://twitter.com/HodlDogecoin/status/1507770721463934976
Stephanie,@hodlsteph,2022-03-26T01:14:12.000Z,"Stephanie
@hodlsteph
·
26 Mar","I gotta give a shout out to the core of the #dogecoin community. The ones that keep it alive. Not influencers, but regular people like you and me. They deserve all the credit. 
@WhitneyWalker33
 @djdoge69
 @MAJORTOMMM1
 tag your favorite peeps.
35
28
127",,35,28,127,[],https://twitter.com/hodlsteph/status/1507526298427703300
DOGEHODLER,@KakashiWrld,2022-03-26T01:48:55.000Z,"DOGEHODLER
@KakashiWrld
·
26 Mar","I’m feeling bullish on #dogecoin this weekend 
43
46
287",🐕 🚀 📈,43,46,287,[],https://twitter.com/KakashiWrld/status/1507535034923851783
DeFi4Life,@tokenkollector,2022-03-26T17:25:08.000Z,"DeFi4Life
@tokenkollector
·
26 Mar","Did you miss out on massive gains with #DogeCoin ?
Did you miss out on massive gains with #ShibaInu ?
Then don’t miss out on massive gains with #ShibaDoge  

#Shib and #Doge whales came together and created 
@RealShibaDoge
 in order to unite the 2 communities 
10
11
22",🚀 🙌,10,11,22,['https://pbs.twimg.com/media/FOytZIlXoAUSGwD?format=jpg&name=small'],https://twitter.com/tokenkollector/status/1507770640882937857
Dogepalooza,@Dogepalooza,2022-03-26T22:10:01.000Z,"Dogepalooza
@Dogepalooza
·
27 Mar","We are really excited to have 
@Lilmook
 perform at the first #Dogepalooza on April 23rd, 2022 at #ConstellationField, home of the  
@SLSpaceCowboys
! 
#Dogecoin #Doge #Dogearmy #NFTs #Crypto #Charity #DoOnlyGoodEveryday
Lil Mook
@Lilmook4real
 · 27 Mar
 I’m so excited to announce that I will be performing Live at @Dogepalooza April 23rd  I’m looking forward to meeting some cool people in the #DogeFam LFG  #DogecoinToTheMoon #Dogecoin $Doge
6
22
53",🐕 🚀 🚀 🚀 📣 🥳 🚀,6,22,53,"['https://pbs.twimg.com/profile_images/1508823231922417670/CK5ujlJA_mini.jpg', 'https://pbs.twimg.com/media/FOzeQusXsAcO2jI?format=jpg&name=small']",https://twitter.com/Dogepalooza/status/1507842335840817154
Solabrador,@Solabrador,2022-03-26T23:48:07.000Z,"Solabrador
@Solabrador
·
27 Mar","The recurring weekly airdrop for our $SOLAB tier holders has just occurred. 

#Solana #SolanaAirdrops #solanawinter #SolanaAirdrop #Airdrops #Airdrop #dogecoin #shibainu
16
26
64",🐶 🔥 👀,16,26,64,['https://pbs.twimg.com/ext_tw_video_thumb/1507866984750456842/pu/img/Se2v27nOrDoibrqp.jpg'],https://twitter.com/Solabrador/status/1507867022620774400
Daniel Spiller,@spiller_crypto,2022-03-26T20:04:20.000Z,"Daniel Spiller
@spiller_crypto
·
27 Mar","JOLLYROGER.TEW: A NEW ASSET DISTRIBUTED TO EVERY JOLLYROGER HODLER / THIS IS THE CLASSIC PIRATE FLAG OF TOM (THOMAS) TEW

#nftshill #dogeparty #dogecoin #nftshills #pirate #piratesaturday  #pirateflag #flags #jollyroger #nftsondoge #hnfts #historicalnfts #counterparty
4
7
17",💪 🦜,4,7,17,['https://pbs.twimg.com/media/FOzQjpSWYAE90QC?format=png&name=small'],https://twitter.com/spiller_crypto/status/1507810704669220864
Alexander,@Alexanderberl11,2022-03-26T11:39:53.000Z,"Alexander
@Alexanderberl11
·
26 Mar","Replying to 
@ssenasen1
, 
@dogecoin
 and 
@TheGivingBlock
By reading the whitepaper of this token, I imagined a very good future for it. In cryptocurrency, the vacancy of a powerful news network such as CCN was very much felt. The current price of this token is very reasonable and it will pump soon
@CCNnet
1",,,,1,[],https://twitter.com/Alexanderberl11/status/1507683756106305543
