UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
Crypto Chris,@CryptoLoveChris,2021-10-03T23:23:55.000Z,"Crypto Chris
@CryptoLoveChris
·
4 Oct 2021","Replying to 
@nayibbukele
Even Danish state media is spreading FUD against El Salvador and its democratic values because of your #bitcoin adaptation. Never thought I would say this, but El Salvador is becoming a more democratic state than Denmark. 

Keep fighting the good fight sir 
1
1
6",🟧 ✊,1,1,6,[],https://twitter.com/CryptoLoveChris/status/1444805443293954052
DETERMINISTIC OPTIMISM,@nvk,2021-10-03T23:53:27.000Z,"DETERMINISTIC OPTIMISM
@nvk
·
4 Oct 2021","Replying to 
@KenzieSigalos
, 
@MrHodl
 and 
@Mudit__Gupta
If you ever want stock photos of OPENDIME for bitcoin articles free of charge so that we don’t have to stare at those damn gold coins just ping :)
4
25",,4,,25,[],https://twitter.com/nvk/status/1444812876380835844
Salmon,@anaveragesalmon,2021-10-03T23:08:43.000Z,"Salmon
@anaveragesalmon
·
4 Oct 2021","Friend had a #Bitcoin wallet restore scare there. He nearly put fingers down his throat and spewed up the orange pill.

Got them restored safely for him and the pill is now fully dissolved thankfully lol.

Always test backups when you can, until you become comfortable with it.
4",🟠 🟠,,,4,[],https://twitter.com/anaveragesalmon/status/1444801616998187009
Jakal,@intel_jakal,2021-10-03T23:37:35.000Z,"Jakal
@intel_jakal
·
4 Oct 2021","Replying to 
@intel_jakal
 and 
@davidgerard
There's clearly no intention to properly recover the sunk costs or replace the hijacked electricity. If #bitcoin wants to go green....here's a fucking idea pay for your own renewable energy from discovery through to production.
1
1
8",,1,1,8,[],https://twitter.com/intel_jakal/status/1444808883533336578
VanHodl,@VanHodl,2021-10-04T23:44:45.000Z,"VanHodl
@VanHodl
·
5 Oct 2021","They said #bitcoin was the ponzi...
The Post Millennial
@TPostMillennial
 · 4 Oct 2021
Biden: ""We're able to borrow because we always pay our debt. We always pay what we owe. We've never failed... Raising the debt limit is about paying off our old debts.""
1:18
656.5K views
25
97
459",,25,97,459,"['https://pbs.twimg.com/profile_images/1460306213229453317/hxefwhdS_mini.jpg', 'https://pbs.twimg.com/amplify_video_thumb/1445055277397684225/img/Q9TMTT5bU18blY0e.jpg']",https://twitter.com/VanHodl/status/1445173074094088192
Jason A. Williams AKA “Chad Flair”,@GoingParabolic,2021-10-04T23:51:42.000Z,"Jason A. Williams AKA “Chad Flair”
@GoingParabolic
·
5 Oct 2021","Zuck, you shoulda bought #Bitcoin.
38
34
466",,38,34,466,['https://pbs.twimg.com/media/FA5K131XMAE2PML?format=jpg&name=small'],https://twitter.com/GoingParabolic/status/1445174822334607365
MR.CRYPTO_MONOPOLY,@BcuksM,2021-10-04T23:46:44.000Z,"MR.CRYPTO_MONOPOLY
@BcuksM
·
5 Oct 2021","I GOT IN #SHIB EARLY TO 1 DOLLAR
#DOGE IN 2015 TO 1 DOLLAR
$ETH AT $400 
#BTC 0.00030
#DOGEGF 1ST DAY
#dogearmy
#DogeFam #shiba #Bitcoin #Ethereum #Coinbase #altcoins #ETH #Crypto #BabyDoge #cryptocurrencies #BabyDoge #altcoin #BSCGem #UNISWAPGEMS #SHILL #FOMO #PUMP #LetsGo #AMC
GIF
7
7
16",,7,7,16,['https://pbs.twimg.com/tweet_video_thumb/FA5Js9rWEAEHIPX.jpg'],https://twitter.com/BcuksM/status/1445173574407438338
theweeknd.eth,@LilMoonLambo,2021-10-04T23:38:07.000Z,"theweeknd.eth
@LilMoonLambo
·
5 Oct 2021","50K INCOMING 

PUMP IT #BITCOIN 
From 
The Chairman
12
53
322",🚀 🚀 🚀,12,53,322,['https://pbs.twimg.com/ext_tw_video_thumb/1361485305786863620/pu/img/cTuJPYtLs5MVs58O.jpg'],https://twitter.com/LilMoonLambo/status/1445171405943881731
Kit,@kit_sats,2021-10-04T23:34:50.000Z,"Kit
@kit_sats
·
5 Oct 2021","Another day, another smash buy on #bitcoin
7
73",,7,,73,['https://pbs.twimg.com/media/FA5G-5RUcAYBOLH?format=jpg&name=small'],https://twitter.com/kit_sats/status/1445170579615662082
NFT Gambler,@NFTgambler,2021-10-04T23:31:56.000Z,"NFT Gambler
@NFTgambler
·
5 Oct 2021","#NFTCommunity I made this thread when the floor price was 0.06, now their floor is 0.29 ethereum.

For more free alpha and free money:

Join https://discord.gg/ipfskingdom
GIF
NFT Gambler
@NFTgambler
 · 3 Oct 2021
Its that time again:

Analysis on Unstacked Toadz 
READ COMMENTS

I will be analyzing all projects that interest me
Show this thread
13
43
76",🐸 👀,13,43,76,"['https://pbs.twimg.com/tweet_video_thumb/FA5GUGEVgAIL_Qa.jpg', 'https://pbs.twimg.com/profile_images/1463404858019442693/MLQR2BdU_mini.jpg', 'https://pbs.twimg.com/media/FAuogXpVQA85olg?format=png&name=120x120']",https://twitter.com/NFTgambler/status/1445169847520792581
Mandrik,@Mandrik,2021-10-04T23:41:29.000Z,"Mandrik
@Mandrik
·
5 Oct 2021","After Uptober comes NoRedber #Bitcoin
11
18
334",,11,18,334,[],https://twitter.com/Mandrik/status/1445172250387357697
Ken Standfield,@StandfieldKen,2021-10-04T23:45:14.000Z,"Ken Standfield
@StandfieldKen
·
5 Oct 2021","The combined market caps of #Bitcoin and #Ethereum are 7.10% away from key resistance (Line 2).   Please have strategies for both breakups and breakdowns.   

More info at: https://youtube.com/channel/UC0NI_pA-MsbXca63aOUR7dA/community…
5
6
77",,5,6,77,['https://pbs.twimg.com/media/FA5JE9tVQAAezdP?format=jpg&name=small'],https://twitter.com/StandfieldKen/status/1445173195913326592
Stephen Cole,@sthenc,2021-10-04T23:45:23.000Z,"Stephen Cole
@sthenc
·
5 Oct 2021","Always be upping your bitcoin game.
 - No BTC? Buy some
 - Bought BTC? Control your keys
 - Got your keys? Run a node
 - Run a node? Make it private with Tor
 - Run a Tor node? CoinJoin your funds
 - Funds CJ'd? Open Lightning channels
 - Good on Lightning? Plan inheritance
...
79
486
2.3K",,79,486,2.3K,[],https://twitter.com/sthenc/status/1445173233100017665
Tyler Laroche,@TylerLaroche_,2021-10-04T23:38:26.000Z,"Tyler Laroche
@TylerLaroche_
·
5 Oct 2021","In the aftermath of China's Mining Ban the difficulty of the #Bitcoin Network has adjusted upwards for the SIXTH week in a row. 

This is the longest stretch since late 2019 as NA miners continue to bring more hash onto the network.

$BTC is Truly an Unstoppable Network
4
10
91",,4,10,91,['https://pbs.twimg.com/media/FA5HtgAXoAMoK9y?format=jpg&name=medium'],https://twitter.com/TylerLaroche_/status/1445171485526663171
Vincent D'Agostino,@proofofwork1,2021-10-04T23:50:57.000Z,"Vincent D'Agostino
@proofofwork1
·
5 Oct 2021","Define how a Ponzi scheme works without using the words Ponzi scheme. 

#Bitcoin
The Post Millennial
@TPostMillennial
 · 4 Oct 2021
Biden: ""We're able to borrow because we always pay our debt. We always pay what we owe. We've never failed... Raising the debt limit is about paying off our old debts.""
13
23
80",🎱,13,23,80,"['https://pbs.twimg.com/profile_images/1460306213229453317/hxefwhdS_mini.jpg', 'https://pbs.twimg.com/amplify_video_thumb/1445055277397684225/img/Q9TMTT5bU18blY0e.jpg']",https://twitter.com/proofofwork1/status/1445174634345811972
Mr Fig,@mrf1g,2021-10-04T23:46:57.000Z,"Mr Fig
@mrf1g
·
5 Oct 2021","there's 2 types of people in this world those who long bitcoin and those who watch squid games dubbed in english
35
32
319",,35,32,319,[],https://twitter.com/mrf1g/status/1445173627461111814
James Kirk,@Jiminy_Kirket,2021-10-04T23:51:27.000Z,"James Kirk
@Jiminy_Kirket
·
5 Oct 2021","""Yeah, okay, so Bitcoin is money but it's on a Blockchain... Yeah, so, it's like, a digital solution to the Byzantine General's Problem... Oh, okay, so when Constantine moved the seat of the empire from Rome in 330AD...""
4
1
39",,4,1,39,"['https://pbs.twimg.com/media/FA5Kx2wWUAEiaME?format=jpg&name=small', 'https://pbs.twimg.com/media/FA5KyKuWEAAAXSc?format=jpg&name=small']",https://twitter.com/Jiminy_Kirket/status/1445174758858018819
Yassine Elmandjra,@yassineARK,2021-10-04T23:55:27.000Z,"Yassine Elmandjra
@yassineARK
·
5 Oct 2021","""Bitcoin alone is more valuable than every unicorn over the last decade combined."" - 
@balajis
23
73
683",,23,73,683,[],https://twitter.com/yassineARK/status/1445175767885881345
"Montjoie Saint Denis(,)",@pairedodo,2021-10-04T23:47:56.000Z,"Montjoie Saint Denis(,)
@pairedodo
·
5 Oct 2021","Facebook leak is as bad as Bitcoin's lack of privacy. #Zcash z2z is unaffected.
Bitstein
@bitstein
 · 5 Oct 2021
What happened to Facebook will happen to CBDCs.

#Bitcoin users will remain unaffected.
4
16",🪦 🪦 🛡 🦇 🔊,,4,16,['https://pbs.twimg.com/profile_images/1362578436665995266/yssI-4C__mini.jpg'],https://twitter.com/pairedodo/status/1445173873729802242
İDEALİST KRİPTO,@idealistkripto,2021-10-04T23:54:49.000Z,"İDEALİST KRİPTO
@idealistkripto
·
5 Oct 2021","#Bitcoin 

5000065000
6500057000
5700072000
7200085000
8500078000
7800099000
9900088000
88000105000
10500094000
94000119000 

Roadmap 
My roadmap will change under 40000. This is the bitcoin scenario I expect as long as it stays above 40000.
45
310
705",🏁 🏁 🏁,45,310,705,[],https://twitter.com/idealistkripto/status/1445175606656765960
Flur | NFTs NFTs NFTs Memes Memes Memes,@flurnft,2021-10-04T23:27:08.000Z,"Flur | NFTs NFTs NFTs Memes Memes Memes
@flurnft
·
5 Oct 2021","An infectious disease has widespread on the Ethereum blockchain, causing 9999 cats to mutate and turn into FISH.
- Earn $FISH by staking
- Cool Cats Fractionalized
- DAO membership

https://mutantcats.io

#ad
GIF
8
6
36",🤫,8,6,36,['https://pbs.twimg.com/tweet_video_thumb/FA5E8LMVEAEbL2H.jpg'],https://twitter.com/flurnft/status/1445168640555249665
fooo,@bitcoinpanda69,2021-10-04T23:23:30.000Z,"fooo
@bitcoinpanda69
·
5 Oct 2021","when bitcoin new ath?
5 minutes
29.6%
today
3.6%
tmrw
8.1%
soon
58.7%
923 votes
·
Final results
17
1
27",,17,1,27,[],https://twitter.com/bitcoinpanda69/status/1445167727556055040
zendayaverse,@udiWertheimer,2021-10-04T23:53:28.000Z,"zendayaverse
@udiWertheimer
·
5 Oct 2021","whenever udiverse says “you can use bitcoin on solana or ethereum” people tell me “but you can trust these scammers they’ll freeze your funds you should use liquid instead”

well…
3
3
89",,3,3,89,[],https://twitter.com/udiWertheimer/status/1445175267585101833
₿itcoin Gandalf The Orange,@BTCGandalf,2021-10-04T23:34:46.000Z,"₿itcoin Gandalf The Orange
@BTCGandalf
·
5 Oct 2021","I used to think it was blockchain, not #bitcoin. 

I thought it was a bubble. 

I thought it had no intrinsic value. 

I thought since it was open source, there was nothing proprietary and there was nothing stopping someone from creating another #BTC.
7
5
86",🟧,7,5,86,[],https://twitter.com/BTCGandalf/status/1445170562159063041
𝙹𝚊𝚗,@jancoca,2021-10-04T23:17:52.000Z,"𝙹𝚊𝚗
@jancoca
·
5 Oct 2021","Bridging some of my $Ethereum from Polygon to Ethereum mainnet. Looking for something on Opensea
1
1
8",⚡ 👀,1,1,8,[],https://twitter.com/jancoca/status/1445166307700183043
3 Capital ()³,@IIICapital,2021-10-04T23:32:53.000Z,"3 Capital ()³
@IIICapital
·
5 Oct 2021","Fake money has trained people to not understand the value of REAL MONEY (#Bitcoin).
1
1
33",🔑,1,1,33,[],https://twitter.com/IIICapital/status/1445170088932483075
Yei Crypto,@Yeicrypto,2021-10-04T23:32:36.000Z,"Yei Crypto
@Yeicrypto
·
5 Oct 2021","Wait for the day a CENTRALIZED* $BTC app like #Chivo gets hack.

All the sudden everyone will remember why #Bitcoin was created.
14",,,,14,[],https://twitter.com/Yeicrypto/status/1445170015788011522
Cory Swan.com,@coryklippsten,2021-10-04T23:37:37.000Z,"Cory Swan.com
@coryklippsten
·
5 Oct 2021","Here's today's newsletter, introducing Gigi's piece, plus the Daily Bitcoin Quote and Daily Bitcoin Meme:
cory.substack.com
TD₿: Dear Family, Dear Friends - A letter to all of you who still have no bitcoin by Gigi
TL;DR A great resource to orange pill your Bitcoin beginner friends and family. 
1
2
12",,1,2,12,['https://pbs.twimg.com/card_img/1476239768400793603/CrruPqS_?format=jpg&name=small'],https://twitter.com/coryklippsten/status/1445171277514231823
Kal Kassa,@KalKassa,2021-10-04T23:48:45.000Z,"Kal Kassa
@KalKassa
·
5 Oct 2021","#Nigeria has the largest population (200m+) in Africa. Much like the continent, it is young, bright, and on the move. The struggle doesn't stop and they know how to move.  

#Bitcoin in the Developing World
@and_joy_
 @alegw
 @johnbalrup 
@raypaxful
 @PeterMcCormack
1
4
30",,1,4,30,[],https://twitter.com/KalKassa/status/1445174080194363399
NAKED FACE (offline),@francispouliot_,2021-10-04T23:35:11.000Z,"NAKED FACE (offline)
@francispouliot_
·
5 Oct 2021","Thanks to self-custody supporters bitcoin-posting today for helping us think deeper about some stuff 
1
1
21",🥰,1,1,21,[],https://twitter.com/francispouliot_/status/1445170665250828291
zendayaverse,@udiWertheimer,2021-10-04T23:54:22.000Z,"zendayaverse
@udiWertheimer
·
5 Oct 2021","of course that’s not a real issue because unlike pegged BTC on ethereum/solana which has many users……. no one uses liquid
8
2
99",,8,2,99,[],https://twitter.com/udiWertheimer/status/1445175495973384198
Dennis Porter,@Dennis_Porter_,2021-10-04T23:52:36.000Z,"Dennis Porter
@Dennis_Porter_
·
5 Oct 2021","Ok so 
@BritishHodl
 got so fucking bullish on 
@SmartPeopleShit
 that it crashed 
@Producer_Jacob
 computer. 

The math behind the #bitcoin to $5,000,000 was too much for it to handle.

Looks like everyone will have to wait til tomorrow for this episode.
6
4
38",,6,4,38,[],https://twitter.com/Dennis_Porter_/status/1445175048269033473
Karlos,@karlosfandangos,2021-10-04T23:45:58.000Z,"Karlos
@karlosfandangos
·
5 Oct 2021","Please check out my mate 
@Dark_inc_Studio
 's Art work website   please comment your thoughts as we would really appreciate your feedback  Give us a follow and retweet if you like his work #NFT #NFTs #NFTcollectors #NFTcommunity #crypto  #ethereum
darkinc.co.uk
dark inc.tattoo
Dark inc. is a custom Tattoo & Art studio, incorporating tattoo & pop culture into the Domestic/Commercial environment. Great pride and...
4
1
12",🙏 😊 🙏 ❤,4,1,12,['https://pbs.twimg.com/card_img/1474790004073377799/AOV3vfnm?format=jpg&name=900x900'],https://twitter.com/karlosfandangos/status/1445173378252525568
Cointelegraph,@Cointelegraph,2021-10-04T23:30:08.000Z,"Cointelegraph
@Cointelegraph
·
5 Oct 2021","Are regulatory crackdowns only making crypto stronger? 
@Snowden
 believes so, referencing Bitcoin’s growth since March 2020 while facing “a coordinated global campaign by governments to undermine public understanding of—and support for—cryptocurrency.”
cointelegraph.com
Bitcoin got stronger despite government crackdowns, says Edward Snowden
Bitcoin is up more than ten times since Edward Snowden said he felt like buying BTC amid the Black Thursday crash of March 2020.
7
36
152",,7,36,152,['https://pbs.twimg.com/card_img/1474692412446498817/45dE-krl?format=jpg&name=small'],https://twitter.com/Cointelegraph/status/1445169395072966659
Bloomberg Markets,@markets,2021-10-04T23:35:07.000Z,"Bloomberg Markets
@markets
·
5 Oct 2021","Bitcoin is making a push back to $50,000 for the first time since El Salvador’s checked rollout of the largest cryptocurrency as legal tender at the start of September
bloomberg.com
Bitcoin Eyes $50,000 for First Time Since El Salvador Rollout
Bitcoin is making a push back to $50,000 for the first time since El Salvador’s checked rollout of the largest cryptocurrency as legal tender at the start of September.
6
15
69",,6,15,69,['https://pbs.twimg.com/card_img/1476406833950515200/i28lEcfM?format=jpg&name=small'],https://twitter.com/markets/status/1445170650495262726
$ELA Mark,@AllinElastos,2021-10-04T23:47:21.000Z,"$ELA Mark
@AllinElastos
·
5 Oct 2021","Replying to 
@muneeb
Imagine #web3 infrastructure secured by the hashpower of #Bitcoin. Now add scarcity, deflationary tokenomics, #DAO, active users, unique #digitalidentity, the ability to #ownyourdata, #dApps, decentralised social media and you have the real web3,#Elastos. 
@ElastosInfo
 @TuumTech
3
14",,,3,14,[],https://twitter.com/AllinElastos/status/1445173727927357445
Cory Swan.com,@coryklippsten,2021-10-04T23:37:57.000Z,"Cory Swan.com
@coryklippsten
·
5 Oct 2021","Subscribe now to THE DAILY BITCOINER at http://Cory.substack.com to get the best from the history of Bitcoin content in your inbox each morning.
cory.substack.com
The Daily Bitcoiner
One curated piece of Bitcoin content each day. Only the highest quality articles, podcasts, and videos make the cut. Click to read The Daily Bitcoiner, by Cory Klippsten, a Substack publication with...
1
3
9",,1,3,9,['https://pbs.twimg.com/card_img/1476263024960884744/hJR1rp2E?format=jpg&name=small'],https://twitter.com/coryklippsten/status/1445171361660366848
Gareth Soloway,@GarethSoloway,2021-10-04T23:43:26.000Z,"Gareth Soloway
@GarethSoloway
·
5 Oct 2021","My latest interview with 
@davidlin_TV
 on 
@KitcoNewsNOW
. We delve into #Crypto, #Bitcoin, the #StockMarket and coming epic moves. We also chat about the upcoming #FutureBlockchainSummit in #Dubai where we will actually talk in person for the first time.
youtube.com
Stocks tank; Is a giant market crash really coming? Key level...
Stocks are due for a short-term bounce, and then are headed lower, said Gareth Soloway, chief market strategist of InTheMoneyStocks.com.Soloway discusses wit...
46
27
260",,46,27,260,['https://pbs.twimg.com/card_img/1475823630101762050/ZdQcMU9y?format=jpg&name=240x240'],https://twitter.com/GarethSoloway/status/1445172742869946376
polynya,@epolynya,2021-10-04T23:38:10.000Z,"polynya
@epolynya
·
5 Oct 2021","Replying to 
@Swagtimus
 @KyleSamani
  and 2 others
Exactly! Also, reminder that a single rollup will remain fully composable across multiple data shards, or indeed, non-Ethereum DA sources (volition). A single zkR will necessarily outscale Solana without compromises - and there'll be many of them Ethereum or otherwise.
3
3
70",,3,3,70,[],https://twitter.com/epolynya/status/1445171418736455680
Stephen Cole,@sthenc,2021-10-04T23:54:28.000Z,"Stephen Cole
@sthenc
·
5 Oct 2021","Replying to 
@AlbertiGennaro
 and 
@maxkeiser
Some exchanges discriminate against bitcoin that have been recently CoinJoined but it's possible to workaround (e.g. Ricochet spends in Samourai Wallet, to add hops) and it's important we push back on that. Make every spend a CoinJoin, make privacy ubiquitous.
1
38",,1,,38,[],https://twitter.com/sthenc/status/1445175518714757122
Camila Campton,@camilacampton,2021-10-05T23:26:56.000Z,"Camila Campton
@camilacampton
·
6 Oct 2021","Bitcoin literally has your back. 

#SquidGame
13
61
435",⚡,13,61,435,['https://pbs.twimg.com/media/FA-OwsBVEAAO85b?format=jpg&name=small'],https://twitter.com/camilacampton/status/1445530976126308377
Pat_Chronic_Punk,@chronic_punk,2021-10-05T23:42:00.000Z,"Pat_Chronic_Punk
@chronic_punk
·
6 Oct 2021","Nancy Baker  Chronic Punk Collection. #nfts #nft #nftart #nftartist #nftcollector #cryptoart #digitalart #nftcommunity #art #crypto #ethereum #blockchain #cryptocurrency #cryptoartist #opensea #nftcollectors #bitcoin #nftdrop #nftcollectibles #artist #d #eth #openseanft #nft
GIF
3
9
12",💨 🍃,3,9,12,['https://pbs.twimg.com/tweet_video_thumb/FA-SM-2UcAgPzar.jpg'],https://twitter.com/chronic_punk/status/1445534768003575812
MrSatoshi,@Superalkaline11,2021-10-05T23:53:18.000Z,"MrSatoshi
@Superalkaline11
·
6 Oct 2021","This meme is always in the back of my head. 

#Bitcoin #satoshi
2
4
29",,2,4,29,['https://pbs.twimg.com/media/FA-UojrVIAYJqrH?format=jpg&name=small'],https://twitter.com/Superalkaline11/status/1445537611758538753
Bicoiner,@bicoinerr,2021-10-05T23:27:36.000Z,"Bicoiner
@bicoinerr
·
6 Oct 2021","After a few weeks of selling, Bitcoin miners have started accumulating again. 
3
3",,,3,3,"['https://pbs.twimg.com/media/FA-O6dVUUAEhjBv?format=jpg&name=small', 'https://pbs.twimg.com/media/FA-JAVVXIAAw79N?format=jpg&name=small']",https://twitter.com/bicoinerr/status/1445531143764209666
lauren,@NotABigJerk,2021-10-05T23:29:10.000Z,"lauren
@NotABigJerk
·
6 Oct 2021","i rag on the nft and bitcoin guys a lot but i still think they're smarter than anyone who gave money to the lincoln project
13
135
1.9K",,13,135,1.9K,[],https://twitter.com/NotABigJerk/status/1445531539295535104
Chris Perruna,@cperruna,2021-10-05T23:52:54.000Z,"Chris Perruna
@cperruna
·
6 Oct 2021","I never ran the side-by-side comparison but this chart shows you why owning the coin itself is far superior to the Bitcoin Grayscale trust.

120% left on the table over the past year.

The discount to NAV and annual management fee chew up significant profits.

#Bitcoin vs $GBTC
16
15
144",,16,15,144,['https://pbs.twimg.com/media/FA-UVsoVkAAvXB8?format=png&name=small'],https://twitter.com/cperruna/status/1445537511862792198
The Wealth Squad,@WealthSquad,2021-10-05T23:56:26.000Z,"The Wealth Squad
@WealthSquad
·
6 Oct 2021","Bitcoin back above $50k! 
4
12
116",🤩,4,12,116,[],https://twitter.com/WealthSquad/status/1445538401508225029
Yahoo Finance,@YahooFinance,2021-10-05T23:56:24.000Z,"Yahoo Finance
@YahooFinance
·
6 Oct 2021","Bitcoin rises 5% to $51,711 https://yhoo.it/3iB2N1M
7
13
45",,7,13,45,['https://pbs.twimg.com/media/FA-VgfbUcAYXiRe?format=jpg&name=small'],https://twitter.com/YahooFinance/status/1445538392750518274
Knut Svanholm,@knutsvanholm,2021-10-05T23:57:30.000Z,"Knut Svanholm
@knutsvanholm
·
6 Oct 2021","Why would anyone not like #Bitcoin ?
126
24
479",,126,24,479,[],https://twitter.com/knutsvanholm/status/1445538669989826560
AmmousMD,@AmmousMD,2021-10-05T23:48:54.000Z,"AmmousMD
@AmmousMD
·
6 Oct 2021","Soon we will have 2 societies of doctors.
The ones that keep you in denial, sell you drugs and make money for pharma.
The others that inspire you to tackle your lifestyle head-on and take control of your own health.

Only one will accept #Bitcoin
74
233
1.8K",,74,233,1.8K,[],https://twitter.com/AmmousMD/status/1445536505049468934
Ledger Prometheus of the Plebs,@ledgerstatus,2021-10-05T23:39:04.000Z,"Ledger Prometheus of the Plebs
@ledgerstatus
·
6 Oct 2021","It is so fun being a bitcoin maxi for like five weeks a year
20
20
469",,20,20,469,[],https://twitter.com/ledgerstatus/status/1445534031429337096
CryptoPunks Bot,@cryptopunksbot,2021-10-05T23:45:59.000Z,"CryptoPunks Bot
@cryptopunksbot
·
6 Oct 2021","Punk 7239 has a new bid of 172.72 ETH ($607,618.59 USD) placed by 0x455d7e. http://larvalabs.com/cryptopunks/details/7239… #cryptopunks #ethereum
3
1
31",,3,1,31,['https://pbs.twimg.com/media/FA-TIAAUcAYB5Nt?format=png&name=small'],https://twitter.com/cryptopunksbot/status/1445535772002512898
𝐃𝐫.𝐏𝐫𝐨𝐟₿𝐢𝐭,@DrProfitCrypto,2021-10-05T23:51:06.000Z,"𝐃𝐫.𝐏𝐫𝐨𝐟₿𝐢𝐭
@DrProfitCrypto
·
6 Oct 2021","#Bitcoin: We either keep pumping straight to $53.300 or do a retest at $47.000. So lets see how this one will play out
3
2
13",📈 ⛑,3,2,13,['https://pbs.twimg.com/media/FA-TSpeVcAgbmCN?format=jpg&name=small'],https://twitter.com/DrProfitCrypto/status/1445537060434026506
"Bitcoin Florida Gator (,)",@gator_bitcoin,2021-10-05T23:50:48.000Z,"Bitcoin Florida Gator (,)
@gator_bitcoin
·
6 Oct 2021","As someone that tweeted those things at those times

My only question is what will Buying #Bitcoin under 400k be like in a few years? 
1
7",🐊 🐊 🏀,1,,7,['https://pbs.twimg.com/media/FA-UOFMVkAo_0ZT?format=jpg&name=small'],https://twitter.com/gator_bitcoin/status/1445536986354184194
₿itcoin Gandalf The Orange,@BTCGandalf,2021-10-05T23:58:19.000Z,"₿itcoin Gandalf The Orange
@BTCGandalf
·
6 Oct 2021","Do you think it's feasible for the #BTC/USD exchange rate to go up on average 1.5% per day from now until EOY?

If so, you are looking at around US$200,000 per #bitcoin.

Doesn't seem overly crazy to me.
10
3
49",🟧,10,3,49,['https://pbs.twimg.com/media/FA-VrdwVEAQYNoN?format=png&name=small'],https://twitter.com/BTCGandalf/status/1445538874499895300
Cheds,@BigCheds,2021-10-05T23:32:25.000Z,"Cheds
@BigCheds
·
6 Oct 2021","$BTC #Bitcoin flirting with third highest daily candle close since May 11th
7
20
211",,7,20,211,[],https://twitter.com/BigCheds/status/1445532357600157696
gнαzαℓєн νictoria,@GVictoriaB,2021-10-05T23:54:41.000Z,"gнαzαℓєн νictoria
@GVictoriaB
·
6 Oct 2021","I’m beyond thrilled to share that next week I’ll be joining 
@RiotBlockchain
 as the Director of Finance 
Let’s mine freedom and educate the rest of the world on sound money. 

Ready, set,  #bitcoin
Riot Blockchain Inc.
@RiotBlockchain
 · 6 Oct 2021
Riot Blockchain Announces September Production Operations and Updates — 406 Bitcoins Mined.

https://riotblockchain.com/news-media/press-releases/detail/116/riot-blockchain-announces-september-production-and…
166
44
896",🥳 🚀,166,44,896,['https://pbs.twimg.com/profile_images/1379160165602131971/GDoWF8ki_mini.png'],https://twitter.com/GVictoriaB/status/1445537962561703943
Leon Ravencoin 🅁🅅🄽,@leon_texas,2021-10-05T23:33:30.000Z,"Leon Ravencoin 🅁🅅🄽
@leon_texas
·
6 Oct 2021","Great explanation of #Bitcoin.
This also applies to Ravencoin 
DETERMINISTIC OPTIMISM
@nvk
 · 6 Oct 2021
Bitcoin marketing for normies was definitely upgraded.
1
21
51",👇,1,21,51,"['https://pbs.twimg.com/profile_images/1365303936731742208/-7h_umY2_mini.jpg', 'https://pbs.twimg.com/ext_tw_video_thumb/1444685507473068034/pu/img/208Y2gwSgooUUUJ8.jpg']",https://twitter.com/leon_texas/status/1445532629986471937
Zack Voell,@zackvoell,2021-10-05T23:40:48.000Z,"Zack Voell
@zackvoell
·
6 Oct 2021","Buying bitcoin on CashApp is cool.

Mining bitcoin in your basement is cooler. 

Actually it's incredibly warm.

Just like the tweet.
12
11
162",,12,11,162,[],https://twitter.com/zackvoell/status/1445534469063127040
"Dragonseller(3,3)",@dragonseller88,2021-10-05T23:49:04.000Z,"Dragonseller(3,3)
@dragonseller88
·
6 Oct 2021","You can do it Ethereum! Keep going!
3
2
24",🍌,3,2,24,[],https://twitter.com/dragonseller88/status/1445536548087230471
Knut Svanholm,@knutsvanholm,2021-10-05T23:50:56.000Z,"Knut Svanholm
@knutsvanholm
·
6 Oct 2021","Resitance in #Bitcoin always turns into support eventually, because resitance to #Bitcoin always turns into support eventually
13
9
143",,13,9,143,[],https://twitter.com/knutsvanholm/status/1445537016507027456
Libertarian Party Mises Caucus,@LPMisesCaucus,2021-10-05T23:31:30.000Z,"Libertarian Party Mises Caucus
@LPMisesCaucus
·
6 Oct 2021","If you have #Bitcoin to trade, we can make a deal
sue
@pahanse
 · 6 Oct 2021
Replying to @LPMisesCaucus
Give me your dollars if you don't like fiat
5
4
81",,5,4,81,['https://pbs.twimg.com/profile_images/1374290242933555201/0fe37ZcL_mini.jpg'],https://twitter.com/LPMisesCaucus/status/1445532127873826819
Decentralized News,@DecentralzdNews,2021-10-05T23:43:52.000Z,"Decentralized News
@DecentralzdNews
·
6 Oct 2021","https://air.me/r/decentralized-news-g5r9g4f… Check Out Decentralized News #DecentralizedNews #Crypto 

#Airtime #cryptocurrency #quote #nftcollector #serverdown #altcoin 

#altcoins #Bitcoin #blockchain 

#facebookdown #instagramdown 

#AirtimeIsUp #subscribe #Twitch #DecentralizedNewsPodcast #DeFi
air.me
Check out Decentralized News
Now on Airtime
1
3
5",,1,3,5,['https://pbs.twimg.com/card_img/1477172299094712324/IQX_FtKH?format=jpg&name=small'],https://twitter.com/DecentralzdNews/status/1445535239745454081
